id,quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf
1085,2020Q1,,S08000015,,S08000015,d,A9,,Gastroenterology,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
1086,2020Q3,,S08000015,,A111H,,A9,,Gastroenterology,,2,,2,,0.0217391304347826,,0.0217391304347826,,100,
1087,2020Q3,,S08000015,,S08000015,d,A9,,Gastroenterology,,2,,2,,0.0217391304347826,,0.0217391304347826,,100,
1088,2016Q2,,S08000015,,A111H,,A1,,General Medicine,,20249,,19081,,222.5164835164835,,209.6813186813187,,94.23181391673664,
1089,2016Q2,,S08000015,,A210H,,A1,,General Medicine,,12358,,11846,,135.8021978021978,,130.17582417582418,,95.85693477909048,
1090,2016Q2,,S08000015,,S08000015,d,A1,,General Medicine,,32607,,30927,,358.31868131868134,,339.85714285714283,,94.84773208206826,
1091,2016Q3,,S08000015,,A111H,,A1,,General Medicine,,20714,,19924,,225.15217391304347,,216.56521739130432,,96.18615429178334,
1092,2016Q3,,S08000015,,A210H,,A1,,General Medicine,,12537,,11981,,136.27173913043478,,130.22826086956522,,95.56512722341868,
1093,2016Q3,,S08000015,,S08000015,d,A1,,General Medicine,,33254,,31908,,361.4565217391304,,346.82608695652175,,95.95236663258557,
1094,2016Q4,,S08000015,,A111H,,A1,,General Medicine,,21914,,21324,,238.19565217391303,,231.7826086956522,,97.30765720543944,
1095,2016Q4,,S08000015,,A210H,,A1,,General Medicine,,13270,,12919,,144.2391304347826,,140.42391304347825,,97.35493594574228,
1096,2016Q4,,S08000015,,S08000015,d,A1,,General Medicine,,35203,,34262,,382.64130434782606,,372.4130434782609,,97.326932363719,
1097,2017Q1,,S08000015,,A101H,,A1,,General Medicine,,9,,9,,0.1,,0.1,,100,
1098,2017Q1,,S08000015,,A111H,,A1,,General Medicine,,23103,,22556,,256.7,,250.62222222222223,,97.632342120071,
1099,2017Q1,,S08000015,,A210H,,A1,,General Medicine,,13529,,13197,,150.32222222222222,,146.63333333333333,,97.54601226993864,
1100,2017Q1,,S08000015,,S08000015,d,A1,,General Medicine,,36641,,35762,,407.1222222222222,,397.3555555555555,,97.60104800633172,
1101,2017Q2,,S08000015,,A101H,,A1,,General Medicine,,3,,3,,0.03296703296703297,,0.03296703296703297,,100,
1102,2017Q2,,S08000015,,A111H,,A1,,General Medicine,,23770,,22864,,261.2087912087912,,251.25274725274724,,96.18847286495584,
1103,2017Q2,,S08000015,,A210H,,A1,,General Medicine,,14342,,13461,,157.6043956043956,,147.92307692307693,,93.85720262167064,
1104,2017Q2,,S08000015,,S08000015,d,A1,,General Medicine,,38115,,36328,,418.84615384615387,,399.2087912087912,,95.31155712973892,
1105,2017Q3,,S08000015,,A111H,,A1,,General Medicine,,24331,,23179,,264.4673913043478,,251.94565217391303,,95.2652994122724,
1106,2017Q3,,S08000015,,A210H,,A1,,General Medicine,,15294,,14977,,166.2391304347826,,162.79347826086956,,97.92729174839808,
1107,2017Q3,,S08000015,,S08000015,d,A1,,General Medicine,,39645,,38176,,430.92391304347825,,414.9565217391304,,96.29461470551142,
1108,2017Q4,,S08000015,,A111H,,A1,,General Medicine,,24999,,24369,,271.7282608695652,,264.8804347826087,,97.47989919596785,
1109,2017Q4,,S08000015,,A210H,,A1,,General Medicine,,17589,,17261,,191.18478260869568,,187.6195652173913,,98.13519813519814,
1110,2017Q4,,S08000015,,S08000015,d,A1,,General Medicine,,42605,,41647,,463.0978260869565,,452.6847826086956,,97.75143762469196,
1111,2018Q1,,S08000015,,A111H,,A1,,General Medicine,,25045,,24538,,278.27777777777777,,272.64444444444445,,97.97564384108604,
1112,2018Q1,,S08000015,,A210H,,A1,,General Medicine,,18697,,18286,,207.74444444444444,,203.17777777777775,,97.80178638284217,
1113,2018Q1,,S08000015,,S08000015,d,A1,,General Medicine,,43742,,42824,,486.02222222222224,,475.8222222222222,,97.901330529011,
1114,2018Q2,,S08000015,,A111H,,A1,,General Medicine,,24271,,23574,,266.7142857142857,,259.05494505494505,,97.1282600634502,
1115,2018Q2,,S08000015,,A210H,,A1,,General Medicine,,15562,,15022,,171.01098901098902,,165.07692307692307,,96.53000899627295,
1116,2018Q2,,S08000015,,S08000015,d,A1,,General Medicine,,39927,,38690,,438.75824175824175,,425.1648351648351,,96.9018458687104,
1117,2018Q3,,S08000015,,A111H,,A1,,General Medicine,,22569,,21765,,245.31521739130432,,236.57608695652175,,96.437591386415,
1118,2018Q3,,S08000015,,A210H,,A1,,General Medicine,,15072,,14780,,163.82608695652175,,160.65217391304347,,98.06263269639064,
1119,2018Q3,,S08000015,,S08000015,d,A1,,General Medicine,,37666,,36570,,409.4130434782609,,397.5,,97.09021398608824,
1120,2018Q4,,S08000015,,A111H,,A1,,General Medicine,,23615,,22935,,256.6847826086956,,249.29347826086956,,97.12047427482533,
1121,2018Q4,,S08000015,,A210H,,A1,,General Medicine,,15913,,15438,,172.9673913043478,,167.80434782608697,,97.01501916671906,
1122,2018Q4,,S08000015,,S08000015,d,A1,,General Medicine,,39794,,38639,,432.5434782608696,,419.9891304347826,,97.0975523948334,
1123,2019Q1,,S08000015,,A111H,,A1,,General Medicine,,23629,,23096,,262.5444444444444,,256.6222222222222,,97.74429726183926,
1124,2019Q1,,S08000015,,A210H,,A1,,General Medicine,,17124,,17017,,190.26666666666668,,189.07777777777775,,99.37514599392664,
1125,2019Q1,,S08000015,,S08000015,d,A1,,General Medicine,,41386,,40746,,459.8444444444444,,452.73333333333335,,98.45358333736046,
1126,2019Q2,,S08000015,,A111H,,A1,,General Medicine,,21489,,21096,,236.1428571428571,,231.82417582417585,,98.1711573363116,
1127,2019Q2,,S08000015,,A210H,,A1,,General Medicine,,17120,,16994,,188.13186813186817,,186.74725274725276,,99.2640186915888,
1128,2019Q2,,S08000015,,S08000015,d,A1,,General Medicine,,39018,,38499,,428.7692307692308,,423.0659340659341,,98.66984468706752,
1129,2019Q3,,S08000015,,A111H,,A1,,General Medicine,,21831,,21313,,237.29347826086956,,231.66304347826087,,97.6272273372727,
1130,2019Q3,,S08000015,,A210H,,A1,,General Medicine,,18089,,17988,,196.6195652173913,,195.5217391304348,,99.4416496213168,
1131,2019Q3,,S08000015,,S08000015,d,A1,,General Medicine,,40422,,39803,,439.3695652173913,,432.64130434782606,,98.4686556825491,
1132,2019Q4,,S08000015,,A111H,,A1,,General Medicine,,22866,,22457,,248.54347826086956,,244.09782608695653,,98.21131811423074,
1133,2019Q4,,S08000015,,A210H,,A1,,General Medicine,,18469,,18315,,200.75,,199.07608695652175,,99.1661703394878,
1134,2019Q4,,S08000015,,S08000015,d,A1,,General Medicine,,41795,,41232,,454.2934782608696,,448.17391304347825,,98.6529489173346,
1135,2020Q1,,S08000015,,A111H,,A1,,General Medicine,,23708,,22325,,260.5274725274725,,245.3296703296703,,94.16652606715031,
1136,2020Q1,,S08000015,,A210H,,A1,,General Medicine,,18448,,17417,,202.72527472527472,,191.3956043956044,,94.41131830008676,
1137,2020Q1,,S08000015,,S08000015,d,A1,,General Medicine,,42788,,40374,,470.1978021978022,,443.6703296703297,,94.35823127979808,
1138,2020Q2,,S08000015,,A111H,,A1,,General Medicine,,19434,,15620,,213.56043956043956,,171.64835164835165,,80.37460121436656,
1705,2020Q1,,S08000015,,S08000015,d,T2,,Midwifery,,226,,226,,2.4835164835164836,,2.4835164835164836,,100,
1139,2020Q2,,S08000015,,A210H,,A1,,General Medicine,,15449,,11948,,169.76923076923077,,131.2967032967033,,77.33833905107127,
1140,2020Q2,,S08000015,,S08000015,d,A1,,General Medicine,,35800,,28485,,393.4065934065934,,313.02197802197804,,79.56703910614526,
1141,2020Q3,,S08000015,,A111H,,A1,,General Medicine,,22321,,21158,,242.6195652173913,,229.9782608695652,,94.78965996147126,
1142,2020Q3,,S08000015,,A210H,,A1,,General Medicine,,15267,,14742,,165.94565217391303,,160.2391304347826,,96.56121045392022,
1143,2020Q3,,S08000015,,S08000015,d,A1,,General Medicine,,38586,,36898,,419.4130434782609,,401.0652173913044,,95.62535634686157,
1144,2020Q4,,S08000015,,A111H,,A1,,General Medicine,,25441,,23762,,276.5326086956522,,258.2826086956522,,93.4004166502889,
1145,2020Q4,,S08000015,,A210H,,A1,,General Medicine,,18862,,17804,,205.0217391304348,,193.5217391304348,,94.39083872335914,
1146,2020Q4,,S08000015,,S08000015,d,A1,,General Medicine,,45600,,42863,,495.6521739130435,,465.9021739130435,,93.99780701754383,
1147,2021Q1,,S08000015,,A111H,,A1,,General Medicine,,29266,,27352,,325.1777777777778,,303.9111111111111,,93.45998769903642,
1148,2021Q1,,S08000015,,A210H,,A1,,General Medicine,,18803,,16888,,208.92222222222225,,187.64444444444445,,89.8154549805882,
1149,2021Q1,,S08000015,,S08000015,d,A1,,General Medicine,,48886,,45057,,543.1777777777778,,500.6333333333333,,92.16749171541952,
1150,2021Q2,p,S08000015,,A111H,,A1,,General Medicine,,26588,,25204,,292.1758241758242,,276.967032967033,,94.79464420039116,
1151,2021Q2,p,S08000015,,A210H,,A1,,General Medicine,,17588,,16165,,193.27472527472528,,177.63736263736263,,91.9092563111212,
1152,2021Q2,p,S08000015,,S08000015,d,A1,,General Medicine,,45097,,42290,,495.57142857142856,,464.72527472527474,,93.77563917777236,
1153,2016Q2,,S08000015,,A111H,,G1,,General Psychiatry (Mental Illness),,2106,,1391,,23.142857142857142,,15.285714285714286,,66.0493827160494,
1154,2016Q2,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9870,,7001,,108.46153846153848,,76.93406593406593,,70.9321175278622,
1155,2016Q3,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9499,,8018,,103.25,,87.15217391304348,,84.40888514580482,
1156,2016Q4,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9321,,7670,,101.31521739130434,,83.3695652173913,,82.28730822873082,
1157,2017Q1,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9134,,7511,,101.4888888888889,,83.45555555555555,,82.2312239982483,
1158,2017Q2,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9194,,7842,,101.03296703296704,,86.17582417582418,,85.2947574505112,
1159,2017Q3,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9274,,8000,,100.80434782608695,,86.95652173913044,,86.26266982963124,
1160,2017Q4,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9239,,7944,,100.42391304347828,,86.34782608695652,,85.98333152938629,
1706,2020Q2,,S08000015,,A111H,,T2,,Midwifery,,228,,228,,2.5054945054945055,,2.5054945054945055,,100,
1161,2018Q1,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9148,,7360,,101.64444444444445,,81.77777777777777,,80.454744206383893,
1162,2018Q2,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9361,,8361,,102.86813186813188,,91.87912087912088,,89.31738062172845,
1163,2018Q3,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9419,,8063,,102.3804347826087,,87.6413043478261,,85.60356725767066,
1164,2018Q4,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9386,,7566,,102.02173913043478,,82.23913043478261,,80.60941828254848,
1165,2019Q1,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9034,,6861,,100.37777777777778,,76.23333333333333,,75.94642461810936,
1166,2019Q2,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,8052,,7106,,88.48351648351648,,78.08791208791209,,88.25136612021858,
1167,2019Q3,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,8595,,7403,,93.42391304347828,,80.46739130434783,,86.13147178592205,
1168,2019Q4,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,8892,,6978,,96.65217391304348,,75.84782608695652,,78.47503373819163,
1169,2020Q1,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,9636,,6031,,105.89010989010988,,66.27472527472527,,62.58821087588211,
1170,2020Q2,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,8231,,5779,,90.45054945054945,,63.505494505494504,,70.21018102296198,
1171,2020Q3,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,7807,,6660,,84.8586956521739,,72.3913043478261,,85.30805687203792,
1172,2020Q4,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,7845,,6842,,85.27173913043478,,74.3695652173913,,87.21478648820904,
1173,2021Q1,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,7944,,6761,,88.26666666666667,,75.12222222222222,,85.10825780463243,
1174,2021Q2,p,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,7847,,6827,,86.23076923076923,,75.02197802197803,,87.00140180960878,
1175,2016Q2,,S08000015,,A111H,,C1,,General Surgery,,6128,,5464,,67.34065934065934,,60.04395604395605,,89.16449086161879,
1176,2016Q2,,S08000015,,A210H,,C1,,General Surgery,,5605,,5365,,61.59340659340659,,58.95604395604395,,95.71810883140054,
1177,2016Q2,,S08000015,,S08000015,d,C1,,General Surgery,,11733,,10829,,128.93406593406593,,119,,92.29523566010398,
1178,2016Q3,,S08000015,,A111H,,C1,,General Surgery,,6104,,5365,,66.34782608695652,,58.31521739130435,,87.89318479685453,
1179,2016Q3,,S08000015,,A210H,,C1,,General Surgery,,5406,,5001,,58.76086956521739,,54.358695652173914,,92.50832408435072,
1180,2016Q3,,S08000015,,S08000015,d,C1,,General Surgery,,11510,,10366,,125.1086956521739,,112.67391304347828,,90.06081668114683,
1181,2016Q4,,S08000015,,A111H,,C1,,General Surgery,,5669,,5088,,61.619565217391305,,55.30434782608695,,89.75127888516494,
1182,2016Q4,,S08000015,,A210H,,C1,,General Surgery,,5025,,4626,,54.619565217391305,,50.28260869565217,,92.0597014925373,
1183,2016Q4,,S08000015,,S08000015,d,C1,,General Surgery,,10694,,9714,,116.2391304347826,,105.58695652173913,,90.83598279409014,
1184,2017Q1,,S08000015,,A111H,,C1,,General Surgery,,5586,,5175,,62.06666666666667,,57.5,,92.64232008592911,
1185,2017Q1,,S08000015,,A210H,,C1,,General Surgery,,4818,,4421,,53.53333333333333,,49.12222222222222,,91.76006641760064,
1186,2017Q1,,S08000015,,S08000015,d,C1,,General Surgery,,10404,,9596,,115.6,,106.62222222222222,,92.23375624759709,
1187,2017Q2,,S08000015,,A111H,,C1,,General Surgery,,5907,,5110,,64.91208791208791,,56.15384615384615,,86.50753343490774,
1188,2017Q2,,S08000015,,A210H,,C1,,General Surgery,,4998,,3917,,54.92307692307692,,43.04395604395605,,78.37134853941578,
1189,2017Q2,,S08000015,,S08000015,d,C1,,General Surgery,,10905,,9027,,119.83516483516485,,99.1978021978022,,82.77854195323246,
1190,2017Q3,,S08000015,,A111H,,C1,,General Surgery,,5975,,5349,,64.94565217391305,,58.141304347826086,,89.52301255230125,
1191,2017Q3,,S08000015,,A210H,,C1,,General Surgery,,5368,,4885,,58.34782608695652,,53.09782608695652,,91.0022354694486,
1192,2017Q3,,S08000015,,S08000015,d,C1,,General Surgery,,11343,,10234,,123.29347826086956,,111.2391304347826,,90.22304504981044,
1193,2017Q4,,S08000015,,A111H,,C1,,General Surgery,,5451,,4874,,59.25,,52.97826086956522,,89.41478627774721,
1194,2017Q4,,S08000015,,A210H,,C1,,General Surgery,,5591,,5142,,60.77173913043478,,55.891304347826086,,91.96923627258091,
1195,2017Q4,,S08000015,,S08000015,d,C1,,General Surgery,,11042,,10016,,120.02173913043478,,108.8695652173913,,90.7082050353197,
1196,2018Q1,,S08000015,,A111H,,C1,,General Surgery,,5305,,4893,,58.94444444444444,,54.36666666666667,,92.23374175306314,
1197,2018Q1,,S08000015,,A210H,,C1,,General Surgery,,5250,,4837,,58.333333333333336,,53.74444444444445,,92.13333333333334,
1198,2018Q1,,S08000015,,S08000015,d,C1,,General Surgery,,10555,,9730,,117.27777777777776,,108.11111111111111,,92.18379914732355,
1199,2018Q2,,S08000015,,A111H,,C1,,General Surgery,,5401,,4924,,59.35164835164835,,54.10989010989011,,91.1683021662655,
1200,2018Q2,,S08000015,,A210H,,C1,,General Surgery,,4968,,4349,,54.59340659340659,,47.79120879120879,,87.5402576489533,
1201,2018Q2,,S08000015,,S08000015,d,C1,,General Surgery,,10369,,9273,,113.94505494505496,,101.9010989010989,,89.4300318256341,
1202,2018Q3,,S08000015,,A111H,,C1,,General Surgery,,5626,,4972,,61.15217391304348,,54.04347826086956,,88.37539992890152,
1203,2018Q3,,S08000015,,A210H,,C1,,General Surgery,,4806,,4424,,52.23913043478261,,48.08695652173913,,92.05160216396172,
1204,2018Q3,,S08000015,,S08000015,d,C1,,General Surgery,,10432,,9396,,113.3913043478261,,102.1304347826087,,90.06901840490798,
1205,2018Q4,,S08000015,,A111H,,C1,,General Surgery,,5068,,4474,,55.08695652173913,,48.630434782608695,,88.27940015785319,
1206,2018Q4,,S08000015,,A210H,,C1,,General Surgery,,4489,,3946,,48.79347826086956,,42.891304347826086,,87.90376475829807,
1207,2018Q4,,S08000015,,S08000015,d,C1,,General Surgery,,9557,,8420,,103.8804347826087,,91.52173913043478,,88.1029611802867,
1208,2019Q1,,S08000015,,A111H,,C1,,General Surgery,,5389,,4961,,59.87777777777778,,55.12222222222222,,92.05789571349044,
1209,2019Q1,,S08000015,,A210H,,C1,,General Surgery,,4308,,3975,,47.86666666666667,,44.166666666666664,,92.2701949860724,
1210,2019Q1,,S08000015,,S08000015,d,C1,,General Surgery,,9697,,8936,,107.74444444444444,,99.28888888888888,,92.15221202433744,
1211,2019Q2,,S08000015,,A111H,,C1,,General Surgery,,5070,,4493,,55.714285714285715,,49.37362637362637,,88.61932938856015,
1212,2019Q2,,S08000015,,A210H,,C1,,General Surgery,,4868,,4546,,53.494505494505496,,49.95604395604395,,93.38537387017254,
1213,2019Q2,,S08000015,,S08000015,d,C1,,General Surgery,,9938,,9039,,109.2087912087912,,99.32967032967034,,90.95391426846447,
1214,2019Q3,,S08000015,,A111H,,C1,,General Surgery,,5377,,4827,,58.44565217391305,,52.46739130434783,,89.77124790775525,
1215,2019Q3,,S08000015,,A210H,,C1,,General Surgery,,4730,,4393,,51.41304347826087,,47.75,,92.87526427061312,
1216,2019Q3,,S08000015,,S08000015,d,C1,,General Surgery,,10107,,9220,,109.8586956521739,,100.21739130434784,,91.22390422479472,
1217,2019Q4,,S08000015,,A111H,,C1,,General Surgery,,4774,,4004,,51.891304347826086,,43.52173913043478,,83.87096774193549,
1218,2019Q4,,S08000015,,A210H,,C1,,General Surgery,,4711,,4384,,51.20652173913044,,47.65217391304348,,93.05879855656973,
1219,2019Q4,,S08000015,,S08000015,d,C1,,General Surgery,,9485,,8388,,103.09782608695652,,91.17391304347828,,88.4343700579863,
1220,2020Q1,,S08000015,,A111H,,C1,,General Surgery,,4555,,3552,,50.05494505494506,,39.03296703296704,,77.98024149286499,
1221,2020Q1,,S08000015,,A210H,,C1,,General Surgery,,4437,,3889,,48.75824175824176,,42.73626373626374,,87.64931259860266,
1222,2020Q1,,S08000015,,S08000015,d,C1,,General Surgery,,8992,,7441,,98.81318681318682,,81.76923076923077,,82.75133451957295,
1223,2020Q2,,S08000015,,A111H,,C1,,General Surgery,,5128,,2884,,56.35164835164835,,31.692307692307693,,56.2402496099844,
1224,2020Q2,,S08000015,,A210H,,C1,,General Surgery,,4067,,2542,,44.69230769230769,,27.934065934065934,,62.50307351856406,
1225,2020Q2,,S08000015,,S08000015,d,C1,,General Surgery,,9241,,5472,,101.54945054945055,,60.13186813186813,,59.2143707390975,
1226,2020Q3,,S08000015,,A111H,,C1,,General Surgery,,4767,,3689,,51.81521739130435,,40.09782608695652,,77.38619676945669,
1227,2020Q3,,S08000015,,A210H,,C1,,General Surgery,,4799,,3871,,52.16304347826087,,42.07608695652174,,80.66263804959367,
1228,2020Q3,,S08000015,,S08000015,d,C1,,General Surgery,,9575,,7569,,104.07608695652172,,82.27173913043478,,79.04960835509138,
1229,2020Q4,,S08000015,,A111H,,C1,,General Surgery,,4468,,3428,,48.56521739130435,,37.26086956521739,,76.72336615935541,
1230,2020Q4,,S08000015,,A210H,,C1,,General Surgery,,4605,,3558,,50.05434782608695,,38.67391304347826,,77.26384364820846,
1231,2020Q4,,S08000015,,S08000015,d,C1,,General Surgery,,9073,,6986,,98.6195652173913,,75.93478260869566,,76.99768544031743,
1232,2021Q1,,S08000015,,A111H,,C1,,General Surgery,,3176,,2639,,35.28888888888889,,29.322222222222223,,83.09193954659949,
1233,2021Q1,,S08000015,,A210H,,C1,,General Surgery,,4750,,3743,,52.77777777777778,,41.58888888888889,,78.8,
1234,2021Q1,,S08000015,,S08000015,d,C1,,General Surgery,,8085,,6541,,89.83333333333333,,72.67777777777778,,80.90290661719234,
1235,2021Q2,p,S08000015,,A111H,,C1,,General Surgery,,5024,,3699,,55.20879120879121,,40.64835164835165,,73.6265923566879,
1236,2021Q2,p,S08000015,,A210H,,C1,,General Surgery,,4596,,3954,,50.505494505494504,,43.45054945054945,,86.0313315926893,
1237,2021Q2,p,S08000015,,S08000015,d,C1,,General Surgery,,9624,,7657,,105.75824175824177,,84.14285714285714,,79.56151288445554,
1238,2016Q2,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,7909,,6706,,86.91208791208791,,73.6923076923077,,84.78948033885447,
1239,2016Q3,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,6985,,6325,,75.92391304347827,,68.75,,90.5511811023622,
1240,2016Q4,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,6467,,5492,,70.29347826086956,,59.69565217391305,,84.92345755373435,
1241,2017Q1,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,5987,,5241,,66.52222222222223,,58.233333333333334,,87.53966928344747,
1242,2017Q2,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,6513,,5160,,71.57142857142857,,56.7032967032967,,79.22616305849839,
1243,2017Q3,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,6560,,5054,,71.30434782608695,,54.93478260869565,,77.04268292682926,
1244,2017Q4,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,6038,,5388,,65.6304347826087,,58.56521739130435,,89.23484597548857,
1245,2018Q1,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,5808,,5409,,64.53333333333333,,60.1,,93.1301652892562,
1246,2018Q2,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,5834,,4898,,64.10989010989012,,53.824175824175825,,83.95611930065134,
1247,2018Q3,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,4861,,4802,,52.83695652173913,,52.19565217391305,,98.78625797161078,
1248,2018Q4,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,5256,,4954,,57.130434782608695,,53.84782608695652,,94.25418569254184,
1249,2019Q1,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,5131,,4946,,57.01111111111111,,54.95555555555555,,96.39446501656596,
1250,2019Q2,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,4849,,4728,,53.285714285714285,,51.95604395604395,,97.50464013198598,
