year,quarter,week_ending,hscp,simd_quintile,admission_type,number_admissions,average20182019,percent_variation
2021,4,2021-10-31,S37000022,2,Emergency,15,3.5,328.6
2021,4,2021-10-31,S37000022,3,Emergency,7,7.5,-6.7
2021,4,2021-10-31,S37000022,4,Emergency,22,24,-8.3
2021,4,2021-10-31,S37000024,1,Emergency,104,115,-9.6
2021,4,2021-10-31,S37000024,2,Emergency,86,95,-9.5
2021,4,2021-10-31,S37000024,3,Emergency,62,64.5,-3.9
2021,4,2021-10-31,S37000024,4,Emergency,55,36,52.8
2021,4,2021-10-31,S37000024,5,Emergency,61,50,22
2021,4,2021-10-31,S37000025,1,Emergency,20,17,17.6
2021,4,2021-10-31,S37000025,2,Emergency,40,54,-25.9
2021,4,2021-10-31,S37000025,3,Emergency,72,90.5,-20.4
2021,4,2021-10-31,S37000025,4,Emergency,44,68,-35.3
2021,4,2021-10-31,S37000025,5,Emergency,12,12,0
2021,4,2021-10-31,S37000026,3,Emergency,14,10.5,33.3
2021,4,2021-10-31,S37000026,4,Emergency,18,24,-25
2021,4,2021-10-31,S37000027,1,Emergency,63,75.5,-16.6
2021,4,2021-10-31,S37000027,2,Emergency,82,89.5,-8.4
2021,4,2021-10-31,S37000027,3,Emergency,72,73.5,-2
2021,4,2021-10-31,S37000027,4,Emergency,37,39,-5.1
2021,4,2021-10-31,S37000027,5,Emergency,51,52.5,-2.9
2021,4,2021-10-31,S37000028,1,Emergency,182,186.5,-2.4
2021,4,2021-10-31,S37000028,2,Emergency,165,216,-23.6
2021,4,2021-10-31,S37000028,3,Emergency,123,147,-16.3
2021,4,2021-10-31,S37000028,4,Emergency,104,111.5,-6.7
2021,4,2021-10-31,S37000028,5,Emergency,101,95.5,5.8
2021,4,2021-10-31,S37000029,1,Emergency,94,87,8
2021,4,2021-10-31,S37000029,2,Emergency,53,46,15.2
2021,4,2021-10-31,S37000029,3,Emergency,43,36,19.4
2021,4,2021-10-31,S37000029,4,Emergency,14,14.5,-3.4
2021,4,2021-10-31,S37000029,5,Emergency,5,6,-16.7
2021,4,2021-10-31,S37000030,1,Emergency,91,84,8.3
2021,4,2021-10-31,S37000030,2,Emergency,154,138,11.6
2021,4,2021-10-31,S37000030,3,Emergency,73,85.5,-14.6
2021,4,2021-10-31,S37000030,4,Emergency,75,66.5,12.8
2021,4,2021-10-31,S37000030,5,Emergency,43,50.5,-14.9
2021,4,2021-10-31,S37000031,2,Emergency,13,8.5,52.9
2021,4,2021-10-31,S37000031,3,Emergency,43,43.5,-1.1
2021,4,2021-10-31,S37000032,1,Emergency,226,222.5,1.6
2021,4,2021-10-31,S37000032,2,Emergency,203,224.5,-9.6
2021,4,2021-10-31,S37000032,3,Emergency,178,172.5,3.2
2021,4,2021-10-31,S37000032,4,Emergency,137,156.5,-12.5
2021,4,2021-10-31,S37000032,5,Emergency,125,121,3.3
2021,4,2021-10-31,S37000033,1,Emergency,28,19.5,43.6
2021,4,2021-10-31,S37000033,2,Emergency,39,42,-7.1
2021,4,2021-10-31,S37000033,3,Emergency,82,77.5,5.8
2021,4,2021-10-31,S37000033,4,Emergency,127,103.5,22.7
2021,4,2021-10-31,S37000033,5,Emergency,79,55.5,42.3
2021,4,2021-10-31,S37000034,1,Emergency,705,753,-6.4
2021,4,2021-10-31,S37000034,2,Emergency,228,233.5,-2.4
2021,4,2021-10-31,S37000034,3,Emergency,121,131.5,-8
2021,4,2021-10-31,S37000034,4,Emergency,108,101.5,6.4
2021,4,2021-10-31,S37000034,5,Emergency,100,87,14.9
2021,4,2021-10-31,S37000035,1,Emergency,365,353.5,3.3
2021,4,2021-10-31,S37000035,2,Emergency,243,255.5,-4.9
2021,4,2021-10-31,S37000035,3,Emergency,115,121.5,-5.3
2021,4,2021-10-31,S37000035,4,Emergency,113,104,8.7
2021,4,2021-10-31,S37000035,5,Emergency,63,58.5,7.7
2021,4,2021-11-07,S37000001,1,Emergency,72,58.5,23.1
2021,4,2021-11-07,S37000001,2,Emergency,120,115,4.3
2021,4,2021-11-07,S37000001,3,Emergency,62,64,-3.1
2021,4,2021-11-07,S37000001,4,Emergency,61,59.5,2.5
2021,4,2021-11-07,S37000001,5,Emergency,114,121,-5.8
2021,4,2021-11-07,S37000002,1,Emergency,24,21,14.3
2021,4,2021-11-07,S37000002,2,Emergency,50,51.5,-2.9
2021,4,2021-11-07,S37000002,3,Emergency,98,111,-11.7
2021,4,2021-11-07,S37000002,4,Emergency,162,155.5,4.2
2021,4,2021-11-07,S37000002,5,Emergency,102,104.5,-2.4
2021,4,2021-11-07,S37000003,1,Emergency,31,19,63.2
2021,4,2021-11-07,S37000003,2,Emergency,58,64,-9.4
2021,4,2021-11-07,S37000003,3,Emergency,79,83.5,-5.4
2021,4,2021-11-07,S37000003,4,Emergency,65,71,-8.5
2021,4,2021-11-07,S37000003,5,Emergency,23,20.5,12.2
2021,4,2021-11-07,S37000004,1,Emergency,32,28,14.3
2021,4,2021-11-07,S37000004,2,Emergency,29,34.5,-15.9
2021,4,2021-11-07,S37000004,3,Emergency,74,81.5,-9.2
2021,4,2021-11-07,S37000004,4,Emergency,28,34.5,-18.8
2021,4,2021-11-07,S37000004,5,Emergency,8,14,-42.9
2021,4,2021-11-07,S37000005,1,Emergency,71,100,-29
2021,4,2021-11-07,S37000005,2,Emergency,66,62,6.5
2021,4,2021-11-07,S37000005,3,Emergency,53,49,8.2
2021,4,2021-11-07,S37000005,4,Emergency,55,61,-9.8
2021,4,2021-11-07,S37000005,5,Emergency,40,69.5,-42.4
2021,4,2021-11-07,S37000006,1,Emergency,38,45,-15.6
2021,4,2021-11-07,S37000006,2,Emergency,84,102,-17.6
2021,4,2021-11-07,S37000006,3,Emergency,143,129.5,10.4
2021,4,2021-11-07,S37000006,4,Emergency,42,57,-26.3
2021,4,2021-11-07,S37000006,5,Emergency,31,25,24
2021,4,2021-11-07,S37000007,1,Emergency,169,144.5,17
2021,4,2021-11-07,S37000007,2,Emergency,70,75.5,-7.3
2021,4,2021-11-07,S37000007,3,Emergency,38,31,22.6
2021,4,2021-11-07,S37000007,4,Emergency,47,40,17.5
2021,4,2021-11-07,S37000007,5,Emergency,52,33.5,55.2
2021,4,2021-11-07,S37000008,1,Emergency,124,113.5,9.3
2021,4,2021-11-07,S37000008,2,Emergency,78,95.5,-18.3
2021,4,2021-11-07,S37000008,3,Emergency,45,59.5,-24.4
2021,4,2021-11-07,S37000008,4,Emergency,52,46.5,11.8
2021,4,2021-11-07,S37000008,5,Emergency,28,30,-6.7
2021,4,2021-11-07,S37000009,1,Emergency,13,12.5,4
2021,4,2021-11-07,S37000009,2,Emergency,42,49,-14.3
2021,4,2021-11-07,S37000009,3,Emergency,21,21.5,-2.3
2021,4,2021-11-07,S37000009,4,Emergency,37,40,-7.5
2021,4,2021-11-07,S37000009,5,Emergency,92,82.5,11.5
2021,4,2021-11-07,S37000010,1,Emergency,18,12.5,44
2021,4,2021-11-07,S37000010,2,Emergency,60,51.5,16.5
2021,4,2021-11-07,S37000010,3,Emergency,50,46,8.7
2021,4,2021-11-07,S37000010,4,Emergency,39,29.5,32.2
2021,4,2021-11-07,S37000010,5,Emergency,36,24.5,46.9
2021,4,2021-11-07,S37000011,1,Emergency,19,10.5,81
2021,4,2021-11-07,S37000011,2,Emergency,33,27,22.2
2021,4,2021-11-07,S37000011,3,Emergency,15,11.5,30.4
2021,4,2021-11-07,S37000011,4,Emergency,32,30,6.7
2021,4,2021-11-07,S37000011,5,Emergency,66,79,-16.5
2021,4,2021-11-07,S37000012,1,Emergency,166,142.5,16.5
2021,4,2021-11-07,S37000012,2,Emergency,149,168,-11.3
2021,4,2021-11-07,S37000012,3,Emergency,105,115,-8.7
2021,4,2021-11-07,S37000012,4,Emergency,149,159,-6.3
2021,4,2021-11-07,S37000012,5,Emergency,274,288.5,-5
2021,4,2021-11-07,S37000013,1,Emergency,83,102.5,-19
2021,4,2021-11-07,S37000013,2,Emergency,89,119.5,-25.5
2021,4,2021-11-07,S37000013,3,Emergency,94,124.5,-24.5
2021,4,2021-11-07,S37000013,4,Emergency,51,64,-20.3
2021,4,2021-11-07,S37000013,5,Emergency,50,58,-13.8
2021,4,2021-11-07,S37000016,1,Emergency,68,69,-1.4
2021,4,2021-11-07,S37000016,2,Emergency,105,115,-8.7
2021,4,2021-11-07,S37000016,3,Emergency,161,159,1.3
2021,4,2021-11-07,S37000016,4,Emergency,133,149.5,-11
2021,4,2021-11-07,S37000016,5,Emergency,27,37.5,-28
2021,4,2021-11-07,S37000017,1,Emergency,109,96,13.5
2021,4,2021-11-07,S37000017,2,Emergency,25,19,31.6
2021,4,2021-11-07,S37000017,3,Emergency,32,21,52.4
2021,4,2021-11-07,S37000017,4,Emergency,23,21.5,7
2021,4,2021-11-07,S37000017,5,Emergency,11,19.5,-43.6
2021,4,2021-11-07,S37000018,1,Emergency,17,19.5,-12.8
2021,4,2021-11-07,S37000018,2,Emergency,84,72,16.7
2021,4,2021-11-07,S37000018,3,Emergency,46,45,2.2
2021,4,2021-11-07,S37000018,4,Emergency,36,20.5,75.6
2021,4,2021-11-07,S37000018,5,Emergency,25,18.5,35.1
2021,4,2021-11-07,S37000019,1,Emergency,6,4,50
2021,4,2021-11-07,S37000019,2,Emergency,31,25.5,21.6
2021,4,2021-11-07,S37000019,3,Emergency,62,55.5,11.7
2021,4,2021-11-07,S37000019,4,Emergency,63,73,-13.7
2021,4,2021-11-07,S37000019,5,Emergency,15,14.5,3.4
2021,4,2021-11-07,S37000020,1,Emergency,156,187.5,-16.8
2021,4,2021-11-07,S37000020,2,Emergency,63,74.5,-15.4
2021,4,2021-11-07,S37000020,3,Emergency,65,50,30
2021,4,2021-11-07,S37000020,4,Emergency,44,39.5,11.4
2021,4,2021-11-07,S37000020,5,Emergency,24,25.5,-5.9
2021,4,2021-11-07,S37000022,2,Emergency,5,3.5,42.9
2021,4,2021-11-07,S37000022,3,Emergency,5,8,-37.5
2021,4,2021-11-07,S37000022,4,Emergency,33,22,50
2021,4,2021-11-07,S37000024,1,Emergency,118,112,5.4
2021,4,2021-11-07,S37000024,2,Emergency,101,89.5,12.8
2021,4,2021-11-07,S37000024,3,Emergency,66,63,4.8
2021,4,2021-11-07,S37000024,4,Emergency,67,39,71.8
2021,4,2021-11-07,S37000024,5,Emergency,64,54,18.5
2021,4,2021-11-07,S37000025,1,Emergency,7,23,-69.6
2021,4,2021-11-07,S37000025,2,Emergency,39,48,-18.8
2021,4,2021-11-07,S37000025,3,Emergency,80,96,-16.7
2021,4,2021-11-07,S37000025,4,Emergency,53,64.5,-17.8
2021,4,2021-11-07,S37000025,5,Emergency,11,17,-35.3
2021,4,2021-11-07,S37000026,3,Emergency,12,16.5,-27.3
2021,4,2021-11-07,S37000026,4,Emergency,24,17,41.2
2021,4,2021-11-07,S37000027,1,Emergency,58,83,-30.1
2021,4,2021-11-07,S37000027,2,Emergency,87,108,-19.4
2021,4,2021-11-07,S37000027,3,Emergency,82,73,12.3
2021,4,2021-11-07,S37000027,4,Emergency,47,44.5,5.6
2021,4,2021-11-07,S37000027,5,Emergency,50,60,-16.7
2021,4,2021-11-07,S37000028,1,Emergency,177,196.5,-9.9
2021,4,2021-11-07,S37000028,2,Emergency,191,199,-4
2021,4,2021-11-07,S37000028,3,Emergency,138,158,-12.7
2021,4,2021-11-07,S37000028,4,Emergency,88,115.5,-23.8
2021,4,2021-11-07,S37000028,5,Emergency,90,68,32.4
2021,4,2021-11-07,S37000029,1,Emergency,103,95.5,7.9
2021,4,2021-11-07,S37000029,2,Emergency,51,44.5,14.6
2021,4,2021-11-07,S37000029,3,Emergency,27,34,-20.6
2021,4,2021-11-07,S37000029,4,Emergency,10,14,-28.6
2021,4,2021-11-07,S37000029,5,Emergency,5,4,25
2021,4,2021-11-07,S37000030,1,Emergency,82,86.5,-5.2
2021,4,2021-11-07,S37000030,2,Emergency,124,143,-13.3
2021,4,2021-11-07,S37000030,3,Emergency,84,86.5,-2.9
2021,4,2021-11-07,S37000030,4,Emergency,84,61.5,36.6
2021,4,2021-11-07,S37000030,5,Emergency,64,42,52.4
2021,4,2021-11-07,S37000031,2,Emergency,7,12,-41.7
2021,4,2021-11-07,S37000031,3,Emergency,47,44.5,5.6
2021,4,2021-11-07,S37000032,1,Emergency,246,224,9.8
2021,4,2021-11-07,S37000032,2,Emergency,233,225,3.6
2021,4,2021-11-07,S37000032,3,Emergency,186,164,13.4
2021,4,2021-11-07,S37000032,4,Emergency,143,160,-10.6
2021,4,2021-11-07,S37000032,5,Emergency,141,122.5,15.1
2021,4,2021-11-07,S37000033,1,Emergency,30,28,7.1
2021,4,2021-11-07,S37000033,2,Emergency,64,44,45.5
2021,4,2021-11-07,S37000033,3,Emergency,85,70.5,20.6
2021,4,2021-11-07,S37000033,4,Emergency,113,107.5,5.1
2021,4,2021-11-07,S37000033,5,Emergency,70,76,-7.9
2021,4,2021-11-07,S37000034,1,Emergency,744,741,0.4
2021,4,2021-11-07,S37000034,2,Emergency,228,231,-1.3
2021,4,2021-11-07,S37000034,3,Emergency,133,143,-7
2021,4,2021-11-07,S37000034,4,Emergency,110,104.5,5.3
2021,4,2021-11-07,S37000034,5,Emergency,75,81.5,-8
2021,4,2021-11-07,S37000035,1,Emergency,306,345,-11.3
2021,4,2021-11-07,S37000035,2,Emergency,233,261,-10.7
2021,4,2021-11-07,S37000035,3,Emergency,123,127.5,-3.5
2021,4,2021-11-07,S37000035,4,Emergency,107,106,0.9
2021,4,2021-11-07,S37000035,5,Emergency,58,71,-18.3
2021,4,2021-11-14,S37000001,1,Emergency,70,64,9.4
2021,4,2021-11-14,S37000001,2,Emergency,100,112,-10.7
2021,4,2021-11-14,S37000001,3,Emergency,67,64,4.7
2021,4,2021-11-14,S37000001,4,Emergency,31,60,-48.3
2021,4,2021-11-14,S37000001,5,Emergency,126,119.5,5.4
2021,4,2021-11-14,S37000002,1,Emergency,19,16,18.8
2021,4,2021-11-14,S37000002,2,Emergency,45,65,-30.8
2021,4,2021-11-14,S37000002,3,Emergency,88,113,-22.1
2021,4,2021-11-14,S37000002,4,Emergency,173,158,9.5
2021,4,2021-11-14,S37000002,5,Emergency,104,99,5.1
2021,4,2021-11-14,S37000003,1,Emergency,16,20.5,-22
2021,4,2021-11-14,S37000003,2,Emergency,75,61.5,22
2021,4,2021-11-14,S37000003,3,Emergency,73,71.5,2.1
2021,4,2021-11-14,S37000003,4,Emergency,64,65,-1.5
2021,4,2021-11-14,S37000003,5,Emergency,34,24,41.7
2021,4,2021-11-14,S37000004,1,Emergency,20,21.5,-7
2021,4,2021-11-14,S37000004,2,Emergency,24,38.5,-37.7
2021,4,2021-11-14,S37000004,3,Emergency,75,77.5,-3.2
2021,4,2021-11-14,S37000004,4,Emergency,25,40,-37.5
2021,4,2021-11-14,S37000004,5,Emergency,13,14,-7.1
2021,4,2021-11-14,S37000005,1,Emergency,72,86.5,-16.8
2021,4,2021-11-14,S37000005,2,Emergency,70,78.5,-10.8
2021,4,2021-11-14,S37000005,3,Emergency,50,64.5,-22.5
2021,4,2021-11-14,S37000005,4,Emergency,55,83,-33.7
2021,4,2021-11-14,S37000005,5,Emergency,60,62.5,-4
2021,4,2021-11-14,S37000006,1,Emergency,36,40,-10
2021,4,2021-11-14,S37000006,2,Emergency,90,90.5,-0.6
2021,4,2021-11-14,S37000006,3,Emergency,134,132,1.5
2021,4,2021-11-14,S37000006,4,Emergency,57,58,-1.7
2021,4,2021-11-14,S37000006,5,Emergency,27,29.5,-8.5
2021,4,2021-11-14,S37000007,1,Emergency,178,172,3.5
2021,4,2021-11-14,S37000007,2,Emergency,63,88,-28.4
2021,4,2021-11-14,S37000007,3,Emergency,32,42,-23.8
2021,4,2021-11-14,S37000007,4,Emergency,30,48,-37.5
2021,4,2021-11-14,S37000007,5,Emergency,40,44,-9.1
2021,4,2021-11-14,S37000008,1,Emergency,116,131.5,-11.8
2021,4,2021-11-14,S37000008,2,Emergency,75,102,-26.5
2021,4,2021-11-14,S37000008,3,Emergency,58,55.5,4.5
2021,4,2021-11-14,S37000008,4,Emergency,32,43.5,-26.4
2021,4,2021-11-14,S37000008,5,Emergency,32,24.5,30.6
2021,4,2021-11-14,S37000009,1,Emergency,15,9,66.7
2020,3,2020-07-26,S37000024,4,Planned,5,18,-72.2
2020,3,2020-07-26,S37000024,5,Planned,15,25.5,-41.2
2020,3,2020-07-26,S37000025,2,Planned,6,21,-71.4
2020,3,2020-07-26,S37000025,3,Planned,17,37,-54.1
2020,3,2020-07-26,S37000025,4,Planned,10,20.5,-51.2
2020,3,2020-07-26,S37000025,5,Planned,8,6,33.3
2020,3,2020-07-26,S37000026,4,Planned,5,6.5,-23.1
2020,3,2020-07-26,S37000027,2,Planned,9,10.5,-14.3
2020,3,2020-07-26,S37000027,5,Planned,5,8,-37.5
2021,4,2021-11-14,S37000012,1,Emergency,140,169,-17.2
2021,4,2021-11-14,S37000012,2,Emergency,171,166,3
2021,4,2021-11-14,S37000012,3,Emergency,111,115,-3.5
2021,4,2021-11-14,S37000012,4,Emergency,153,146.5,4.4
2021,4,2021-11-14,S37000012,5,Emergency,267,294,-9.2
2021,4,2021-11-14,S37000013,1,Emergency,86,96.5,-10.9
2021,4,2021-11-14,S37000013,2,Emergency,91,143.5,-36.6
2021,4,2021-11-14,S37000013,3,Emergency,92,117.5,-21.7
2021,4,2021-11-14,S37000013,4,Emergency,50,74.5,-32.9
2021,4,2021-11-14,S37000013,5,Emergency,67,49.5,35.4
2021,4,2021-11-14,S37000016,1,Emergency,71,70.5,0.7
2021,4,2021-11-14,S37000016,2,Emergency,105,100.5,4.5
2021,4,2021-11-14,S37000016,3,Emergency,149,168.5,-11.6
2021,4,2021-11-14,S37000016,4,Emergency,158,153.5,2.9
2021,4,2021-11-14,S37000016,5,Emergency,41,33.5,22.4
2021,4,2021-11-14,S37000017,1,Emergency,93,90.5,2.8
2021,4,2021-11-14,S37000017,2,Emergency,18,26,-30.8
2021,4,2021-11-14,S37000017,3,Emergency,21,24.5,-14.3
2021,4,2021-11-14,S37000017,4,Emergency,18,18,0
2021,4,2021-11-14,S37000017,5,Emergency,15,22,-31.8
2021,4,2021-11-14,S37000018,1,Emergency,24,20,20
2021,4,2021-11-14,S37000018,2,Emergency,80,79.5,0.6
2021,4,2021-11-14,S37000018,3,Emergency,41,47,-12.8
2021,4,2021-11-14,S37000018,4,Emergency,29,31,-6.5
2021,4,2021-11-14,S37000018,5,Emergency,11,22,-50
2021,4,2021-11-14,S37000019,1,Emergency,9,11.5,-21.7
2021,4,2021-11-14,S37000019,2,Emergency,32,40.5,-21
2021,4,2021-11-14,S37000019,3,Emergency,80,60,33.3
2021,4,2021-11-14,S37000019,4,Emergency,66,63.5,3.9
2021,4,2021-11-14,S37000019,5,Emergency,22,15,46.7
2021,4,2021-11-14,S37000020,1,Emergency,160,206.5,-22.5
2021,4,2021-11-14,S37000020,2,Emergency,73,75,-2.7
2021,4,2021-11-14,S37000020,3,Emergency,41,59.5,-31.1
2021,4,2021-11-14,S37000020,4,Emergency,32,44.5,-28.1
2021,4,2021-11-14,S37000020,5,Emergency,24,20,20
2021,4,2021-11-14,S37000022,2,Emergency,6,7,-14.3
2021,4,2021-11-14,S37000022,3,Emergency,6,5.5,9.1
2021,4,2021-11-14,S37000022,4,Emergency,27,18.5,45.9
2021,4,2021-11-14,S37000024,1,Emergency,177,113,56.6
2021,4,2021-11-14,S37000024,2,Emergency,128,96,33.3
2021,4,2021-11-14,S37000024,3,Emergency,63,66.5,-5.3
2021,4,2021-11-14,S37000024,4,Emergency,54,33,63.6
2021,4,2021-11-14,S37000024,5,Emergency,64,46.5,37.6
2021,4,2021-11-14,S37000025,1,Emergency,18,24.5,-26.5
2021,4,2021-11-14,S37000025,2,Emergency,48,44.5,7.9
2021,4,2021-11-14,S37000025,3,Emergency,88,96.5,-8.8
2021,4,2021-11-14,S37000025,4,Emergency,58,64,-9.4
2021,4,2021-11-14,S37000025,5,Emergency,17,19,-10.5
2021,4,2021-11-14,S37000026,3,Emergency,16,18,-11.1
2021,4,2021-11-14,S37000026,4,Emergency,23,28.5,-19.3
2021,4,2021-11-14,S37000027,1,Emergency,64,78,-17.9
2021,4,2021-11-14,S37000027,2,Emergency,101,98,3.1
2021,4,2021-11-14,S37000027,3,Emergency,83,71.5,16.1
2021,4,2021-11-14,S37000027,4,Emergency,50,47.5,5.3
2021,4,2021-11-14,S37000027,5,Emergency,44,51.5,-14.6
2021,4,2021-11-14,S37000028,1,Emergency,199,194,2.6
2021,4,2021-11-14,S37000028,2,Emergency,167,217.5,-23.2
2021,4,2021-11-14,S37000028,3,Emergency,141,161,-12.4
2021,4,2021-11-14,S37000028,4,Emergency,112,112.5,-0.4
2021,4,2021-11-14,S37000028,5,Emergency,78,86.5,-9.8
2021,4,2021-11-14,S37000029,1,Emergency,103,95,8.4
2021,4,2021-11-14,S37000029,2,Emergency,48,57,-15.8
2021,4,2021-11-14,S37000029,3,Emergency,36,34,5.9
2021,4,2021-11-14,S37000029,4,Emergency,20,12,66.7
2021,4,2021-11-14,S37000029,5,Emergency,13,6,116.7
2021,4,2021-11-14,S37000030,1,Emergency,89,98.5,-9.6
2021,4,2021-11-14,S37000030,2,Emergency,122,131.5,-7.2
2021,4,2021-11-14,S37000030,3,Emergency,86,92.5,-7
2021,4,2021-11-14,S37000030,4,Emergency,88,74.5,18.1
2021,4,2021-11-14,S37000030,5,Emergency,35,47,-25.5
2021,4,2021-11-14,S37000031,2,Emergency,12,12,0
2021,4,2021-11-14,S37000031,3,Emergency,44,56.5,-22.1
2021,4,2021-11-14,S37000032,1,Emergency,253,260.5,-2.9
2021,4,2021-11-14,S37000032,2,Emergency,245,254.5,-3.7
2021,4,2021-11-14,S37000032,3,Emergency,159,159.5,-0.3
2021,4,2021-11-14,S37000032,4,Emergency,146,149.5,-2.3
2021,4,2021-11-14,S37000032,5,Emergency,126,129.5,-2.7
2021,4,2021-11-14,S37000033,1,Emergency,33,26,26.9
2021,4,2021-11-14,S37000033,2,Emergency,53,58,-8.6
2021,4,2021-11-14,S37000033,3,Emergency,78,78,0
2021,4,2021-11-14,S37000033,4,Emergency,129,107,20.6
2021,4,2021-11-14,S37000033,5,Emergency,78,68,14.7
2021,4,2021-11-14,S37000034,1,Emergency,715,827,-13.5
2021,4,2021-11-14,S37000034,2,Emergency,232,253,-8.3
2021,4,2021-11-14,S37000034,3,Emergency,137,137.5,-0.4
2021,4,2021-11-14,S37000034,4,Emergency,110,107,2.8
2021,4,2021-11-14,S37000034,5,Emergency,85,88,-3.4
2021,4,2021-11-14,S37000035,1,Emergency,363,374.5,-3.1
2021,4,2021-11-14,S37000035,2,Emergency,222,289,-23.2
2021,4,2021-11-14,S37000035,3,Emergency,121,126.5,-4.3
2021,4,2021-11-14,S37000035,4,Emergency,112,122,-8.2
2021,4,2021-11-14,S37000035,5,Emergency,54,57.5,-6.1
2021,4,2021-11-21,S37000001,1,Emergency,67,62.5,7.2
2021,4,2021-11-21,S37000001,2,Emergency,104,127,-18.1
2021,4,2021-11-21,S37000001,3,Emergency,63,63,0
2021,4,2021-11-21,S37000001,4,Emergency,71,56.5,25.7
2021,4,2021-11-21,S37000001,5,Emergency,114,120.5,-5.4
2021,4,2021-11-21,S37000002,1,Emergency,22,18,22.2
2021,4,2021-11-21,S37000002,2,Emergency,43,58,-25.9
2021,4,2021-11-21,S37000002,3,Emergency,93,93.5,-0.5
2021,4,2021-11-21,S37000002,4,Emergency,157,156,0.6
2021,4,2021-11-21,S37000002,5,Emergency,97,95.5,1.6
2021,4,2021-11-21,S37000003,1,Emergency,20,21,-4.8
2021,4,2021-11-21,S37000003,2,Emergency,58,56,3.6
2021,4,2021-11-21,S37000003,3,Emergency,79,75,5.3
2021,4,2021-11-21,S37000003,4,Emergency,68,73,-6.8
2021,4,2021-11-21,S37000003,5,Emergency,28,18.5,51.4
2021,4,2021-11-21,S37000004,1,Emergency,40,24.5,63.3
2021,4,2021-11-21,S37000004,2,Emergency,32,41.5,-22.9
2021,4,2021-11-21,S37000004,3,Emergency,81,84.5,-4.1
2021,4,2021-11-21,S37000004,4,Emergency,30,31.5,-4.8
2021,4,2021-11-21,S37000004,5,Emergency,15,14,7.1
2021,4,2021-11-21,S37000005,1,Emergency,56,124.5,-55
2021,4,2021-11-21,S37000005,2,Emergency,56,91,-38.5
2021,4,2021-11-21,S37000005,3,Emergency,47,70,-32.9
2021,4,2021-11-21,S37000005,4,Emergency,59,79,-25.3
2021,4,2021-11-21,S37000005,5,Emergency,55,69,-20.3
2021,4,2021-11-21,S37000006,1,Emergency,31,40.5,-23.5
2021,4,2021-11-21,S37000006,2,Emergency,98,91,7.7
2021,4,2021-11-21,S37000006,3,Emergency,150,143.5,4.5
2021,4,2021-11-21,S37000006,4,Emergency,48,49.5,-3
2021,4,2021-11-21,S37000006,5,Emergency,24,28.5,-15.8
2021,4,2021-11-21,S37000007,1,Emergency,168,160.5,4.7
2021,4,2021-11-21,S37000007,2,Emergency,72,76.5,-5.9
2021,4,2021-11-21,S37000007,3,Emergency,35,34,2.9
2021,4,2021-11-21,S37000007,4,Emergency,35,44,-20.5
2021,4,2021-11-21,S37000007,5,Emergency,49,43,14
2021,4,2021-11-21,S37000008,1,Emergency,132,144.5,-8.7
2021,4,2021-11-21,S37000008,2,Emergency,83,99.5,-16.6
2021,4,2021-11-21,S37000008,3,Emergency,48,50,-4
2021,4,2021-11-21,S37000008,4,Emergency,37,46.5,-20.4
2021,4,2021-11-21,S37000008,5,Emergency,21,28,-25
2021,4,2021-11-21,S37000009,1,Emergency,18,8.5,111.8
2021,4,2021-11-21,S37000009,2,Emergency,42,41.5,1.2
2021,4,2021-11-21,S37000009,3,Emergency,10,14.5,-31
2021,4,2021-11-21,S37000009,4,Emergency,41,46,-10.9
2021,4,2021-11-21,S37000009,5,Emergency,91,83.5,9
2021,4,2021-11-21,S37000010,1,Emergency,22,13,69.2
2021,4,2021-11-21,S37000010,2,Emergency,58,85,-31.8
2021,4,2021-11-21,S37000010,3,Emergency,55,53,3.8
2021,4,2021-11-21,S37000010,4,Emergency,32,39,-17.9
2021,4,2021-11-21,S37000010,5,Emergency,30,28.5,5.3
2021,4,2021-11-21,S37000011,1,Emergency,18,15.5,16.1
2021,4,2021-11-21,S37000011,2,Emergency,31,20,55
2021,4,2021-11-21,S37000011,3,Emergency,17,20,-15
2021,4,2021-11-21,S37000011,4,Emergency,22,27,-18.5
2021,4,2021-11-21,S37000011,5,Emergency,72,66.5,8.3
2021,4,2021-11-21,S37000012,1,Emergency,159,172.5,-7.8
2021,4,2021-11-21,S37000012,2,Emergency,162,166,-2.4
2021,4,2021-11-21,S37000012,3,Emergency,120,120.5,-0.4
2021,4,2021-11-21,S37000012,4,Emergency,128,158.5,-19.2
2021,4,2021-11-21,S37000012,5,Emergency,290,313.5,-7.5
2021,4,2021-11-21,S37000013,1,Emergency,66,115.5,-42.9
2021,4,2021-11-21,S37000013,2,Emergency,84,130.5,-35.6
2021,4,2021-11-21,S37000013,3,Emergency,90,135.5,-33.6
2021,4,2021-11-21,S37000013,4,Emergency,50,77.5,-35.5
2021,4,2021-11-21,S37000013,5,Emergency,43,81,-46.9
2021,4,2021-11-21,S37000016,1,Emergency,76,79,-3.8
2021,4,2021-11-21,S37000016,2,Emergency,84,108,-22.2
2021,4,2021-11-21,S37000016,3,Emergency,168,184,-8.7
2021,4,2021-11-21,S37000016,4,Emergency,167,137,21.9
2021,4,2021-11-21,S37000016,5,Emergency,30,33.5,-10.4
2021,4,2021-11-21,S37000017,1,Emergency,87,100,-13
2021,4,2021-11-21,S37000017,2,Emergency,17,23,-26.1
2021,4,2021-11-21,S37000017,3,Emergency,26,26,0
