year,quarter,hb,location,specialty,specialty_name,all_staffed_beds,total_occupied_beds,average_available_staffed_beds,average_occupied_beds,percentage_occupancy
2016,2,S08000015,S08000015,NA,Emergency Grouping,396,252,4.351648351648351,2.769230769230769,63.63636363636363
2016,3,S08000015,A111H,NA,Emergency Grouping,9,9,0.09782608695652174,0.09782608695652174,100
2016,3,S08000015,A210H,NA,Emergency Grouping,336,240,3.652173913043478,2.608695652173913,71.42857142857143
2016,3,S08000015,S08000015,NA,Emergency Grouping,345,249,3.75,2.7065217391304346,72.17391304347825
2016,4,S08000015,A111H,NA,Emergency Grouping,8,8,0.08695652173913043,0.08695652173913043,100
2016,4,S08000015,A210H,NA,Emergency Grouping,315,192,3.4239130434782608,2.0869565217391304,60.95238095238096
2016,4,S08000015,S08000015,NA,Emergency Grouping,323,200,3.510869565217391,2.1739130434782608,61.91950464396285
2017,1,S08000015,A111H,NA,Emergency Grouping,80,80,0.8888888888888888,0.8888888888888888,100
2017,1,S08000015,A210H,NA,Emergency Grouping,293,189,3.2555555555555555,2.1,64.50511945392492
2017,1,S08000015,S08000015,NA,Emergency Grouping,373,269,4.144444444444445,2.988888888888889,72.11796246648792
2017,2,S08000015,A111H,NA,Emergency Grouping,75,75,0.8241758241758241,0.8241758241758241,100
2017,2,S08000015,A210H,NA,Emergency Grouping,329,329,3.6153846153846154,3.6153846153846154,100
2017,2,S08000015,S08000015,NA,Emergency Grouping,404,404,4.43956043956044,4.43956043956044,100
2017,3,S08000015,A111H,NA,Emergency Grouping,75,75,0.8152173913043478,0.8152173913043478,100
2017,3,S08000015,A210H,NA,Emergency Grouping,313,313,3.402173913043478,3.402173913043478,100
2017,3,S08000015,S08000015,NA,Emergency Grouping,388,388,4.217391304347826,4.217391304347826,100
2017,4,S08000015,A111H,NA,Emergency Grouping,61,61,0.6630434782608695,0.6630434782608695,100
2017,4,S08000015,A210H,NA,Emergency Grouping,285,285,3.097826086956522,3.097826086956522,100
2017,4,S08000015,S08000015,NA,Emergency Grouping,346,346,3.760869565217391,3.760869565217391,100
2018,1,S08000015,A210H,NA,Emergency Grouping,139,139,1.5444444444444445,1.5444444444444445,100
2018,1,S08000015,S08000015,NA,Emergency Grouping,216,216,2.4,2.4,100
2018,2,S08000015,A111H,NA,Emergency Grouping,58,58,0.6373626373626373,0.6373626373626373,100
2018,2,S08000015,A210H,NA,Emergency Grouping,196,196,2.1538461538461537,2.1538461538461537,100
2018,2,S08000015,S08000015,NA,Emergency Grouping,254,254,2.791208791208791,2.791208791208791,100
2018,3,S08000015,A111H,NA,Emergency Grouping,52,52,0.5652173913043478,0.5652173913043478,100
2018,3,S08000015,A210H,NA,Emergency Grouping,168,168,1.826086956521739,1.826086956521739,100
2018,3,S08000015,S08000015,NA,Emergency Grouping,220,220,2.391304347826087,2.391304347826087,100
2018,4,S08000015,A111H,NA,Emergency Grouping,110,110,1.1956521739130437,1.1956521739130437,100
2018,4,S08000015,A210H,NA,Emergency Grouping,152,152,1.6521739130434785,1.6521739130434785,100
2018,4,S08000015,S08000015,NA,Emergency Grouping,262,262,2.847826086956522,2.847826086956522,100
2019,1,S08000015,A111H,NA,Emergency Grouping,128,128,1.4222222222222225,1.4222222222222225,100
2019,1,S08000015,A210H,NA,Emergency Grouping,150,150,1.6666666666666667,1.6666666666666667,100
2019,1,S08000015,S08000015,NA,Emergency Grouping,278,278,3.088888888888889,3.088888888888889,100
2019,2,S08000015,A111H,NA,Emergency Grouping,28,28,0.3076923076923077,0.3076923076923077,100
2019,2,S08000015,A210H,NA,Emergency Grouping,131,131,1.4395604395604396,1.4395604395604396,100
2019,2,S08000015,S08000015,NA,Emergency Grouping,159,159,1.7472527472527473,1.7472527472527473,100
2019,3,S08000015,A111H,NA,Emergency Grouping,58,58,0.6304347826086957,0.6304347826086957,100
2019,3,S08000015,A210H,NA,Emergency Grouping,68,68,0.7391304347826086,0.7391304347826086,100
2019,3,S08000015,S08000015,NA,Emergency Grouping,126,126,1.3695652173913044,1.3695652173913044,100
2019,4,S08000015,A111H,NA,Emergency Grouping,41,41,0.44565217391304346,0.44565217391304346,100
2019,4,S08000015,A210H,NA,Emergency Grouping,60,60,0.6521739130434783,0.6521739130434783,100
2019,4,S08000015,S08000015,NA,Emergency Grouping,101,101,1.0978260869565215,1.0978260869565215,100
2020,1,S08000015,A101H,NA,Emergency Grouping,1,1,0.01098901098901099,0.01098901098901099,100
2020,1,S08000015,A111H,NA,Emergency Grouping,23,23,0.25274725274725274,0.25274725274725274,100
2020,1,S08000015,A210H,NA,Emergency Grouping,25,25,0.27472527472527475,0.27472527472527475,100
2020,1,S08000015,S08000015,NA,Emergency Grouping,49,49,0.5384615384615384,0.5384615384615384,100
2020,2,S08000015,A111H,NA,Emergency Grouping,47,47,0.5164835164835165,0.5164835164835165,100
2020,2,S08000015,A210H,NA,Emergency Grouping,9,9,0.0989010989010989,0.0989010989010989,100
2020,2,S08000015,S08000015,NA,Emergency Grouping,56,56,0.6153846153846154,0.6153846153846154,100
2020,3,S08000015,A111H,NA,Emergency Grouping,21,21,0.22826086956521735,0.22826086956521735,100
2020,3,S08000015,A210H,NA,Emergency Grouping,28,28,0.30434782608695654,0.30434782608695654,100
2020,3,S08000015,S08000015,NA,Emergency Grouping,49,49,0.532608695652174,0.532608695652174,100
2020,4,S08000015,A111H,NA,Emergency Grouping,6,6,0.06521739130434782,0.06521739130434782,100
2020,4,S08000015,A210H,NA,Emergency Grouping,36,36,0.391304347826087,0.391304347826087,100
2020,4,S08000015,S08000015,NA,Emergency Grouping,42,42,0.4565217391304347,0.4565217391304347,100
2021,1,S08000015,A111H,NA,Emergency Grouping,6,6,0.06666666666666667,0.06666666666666667,100
2021,1,S08000015,A210H,NA,Emergency Grouping,34,34,0.37777777777777777,0.37777777777777777,100
2021,1,S08000015,S08000015,NA,Emergency Grouping,40,40,0.4444444444444444,0.4444444444444444,100
2021,2,S08000015,A111H,NA,Emergency Grouping,15,15,0.16483516483516483,0.16483516483516483,100
2021,2,S08000015,A210H,NA,Emergency Grouping,27,27,0.2967032967032967,0.2967032967032967,100
2021,2,S08000015,S08000015,NA,Emergency Grouping,42,42,0.4615384615384616,0.4615384615384616,100
2016,2,S08000015,A111H,A8,Endocrinology & Diabetes,6,6,0.06593406593406594,0.06593406593406594,100
2016,2,S08000015,A210H,A8,Endocrinology & Diabetes,248,248,2.725274725274726,2.725274725274726,100
2016,2,S08000015,S08000015,A8,Endocrinology & Diabetes,254,254,2.791208791208791,2.791208791208791,100
2016,3,S08000015,A210H,A8,Endocrinology & Diabetes,496,496,5.391304347826087,5.391304347826087,100
2016,3,S08000015,S08000015,A8,Endocrinology & Diabetes,496,496,5.391304347826087,5.391304347826087,100
2016,4,S08000015,A111H,A8,Endocrinology & Diabetes,3,3,0.03260869565217391,0.03260869565217391,100
2016,4,S08000015,A210H,A8,Endocrinology & Diabetes,387,387,4.206521739130435,4.206521739130435,100
2016,4,S08000015,S08000015,A8,Endocrinology & Diabetes,390,390,4.239130434782608,4.239130434782608,100
2017,1,S08000015,A111H,A8,Endocrinology & Diabetes,4,4,0.04444444444444444,0.04444444444444444,100
2017,1,S08000015,A210H,A8,Endocrinology & Diabetes,238,238,2.6444444444444444,2.6444444444444444,100
2017,1,S08000015,S08000015,A8,Endocrinology & Diabetes,242,242,2.688888888888889,2.688888888888889,100
2017,2,S08000015,A111H,A8,Endocrinology & Diabetes,1,1,0.01098901098901099,0.01098901098901099,100
2017,2,S08000015,A210H,A8,Endocrinology & Diabetes,129,129,1.4175824175824177,1.4175824175824177,100
2017,2,S08000015,S08000015,A8,Endocrinology & Diabetes,130,130,1.4285714285714286,1.4285714285714286,100
2018,1,S08000015,A111H,A8,Endocrinology & Diabetes,10,10,0.1111111111111111,0.1111111111111111,100
2018,1,S08000015,S08000015,A8,Endocrinology & Diabetes,10,10,0.1111111111111111,0.1111111111111111,100
2018,3,S08000015,A111H,A8,Endocrinology & Diabetes,4,4,0.04347826086956521,0.04347826086956521,100
2018,3,S08000015,S08000015,A8,Endocrinology & Diabetes,4,4,0.04347826086956521,0.04347826086956521,100
2016,2,S08000015,S08000015,G3,Forensic Psychiatry,1604,1039,17.626373626373628,11.417582417582418,64.77556109725685
2016,3,S08000015,S08000015,G3,Forensic Psychiatry,1567,1114,17.032608695652176,12.108695652173912,71.09125717932355
2016,4,S08000015,S08000015,G3,Forensic Psychiatry,1748,992,19,10.782608695652174,56.75057208237986
2017,1,S08000015,S08000015,G3,Forensic Psychiatry,2070,1244,23,13.822222222222225,60.09661835748793
2017,2,S08000015,S08000015,G3,Forensic Psychiatry,2184,1238,24,13.604395604395604,56.684981684981686
2017,3,S08000015,S08000015,G3,Forensic Psychiatry,2202,1272,23.934782608695652,13.826086956521738,57.765667574931875
2017,4,S08000015,S08000015,G3,Forensic Psychiatry,2208,1566,24,17.02173913043478,70.92391304347827
2018,1,S08000015,S08000015,G3,Forensic Psychiatry,1965,1412,21.833333333333332,15.688888888888888,71.85750636132315
2018,2,S08000015,S08000015,G3,Forensic Psychiatry,1868,1335,20.52747252747253,14.67032967032967,71.46680942184153
2018,3,S08000015,S08000015,G3,Forensic Psychiatry,1946,1323,21.152173913043477,14.380434782608695,67.98561151079137
2018,4,S08000015,S08000015,G3,Forensic Psychiatry,1888,1348,20.52173913043478,14.652173913043478,71.39830508474577
2019,1,S08000015,S08000015,G3,Forensic Psychiatry,2055,1366,22.833333333333332,15.177777777777775,66.4720194647202
2019,2,S08000015,S08000015,G3,Forensic Psychiatry,1930,1221,21.208791208791208,13.417582417582418,63.26424870466322
2019,3,S08000015,S08000015,G3,Forensic Psychiatry,1910,1262,20.76086956521739,13.717391304347826,66.07329842931937
2019,4,S08000015,S08000015,G3,Forensic Psychiatry,1929,1331,20.967391304347824,14.467391304347826,68.99948159668222
2020,1,S08000015,S08000015,G3,Forensic Psychiatry,2099,1461,23.065934065934066,16.054945054945055,69.60457360647928
2020,2,S08000015,S08000015,G3,Forensic Psychiatry,1925,1544,21.153846153846153,16.967032967032967,80.20779220779221
2020,3,S08000015,S08000015,G3,Forensic Psychiatry,1836,1375,19.956521739130434,14.945652173913045,74.89106753812636
2020,4,S08000015,S08000015,G3,Forensic Psychiatry,1487,1349,16.16304347826087,14.66304347826087,90.71956960322797
2021,1,S08000015,S08000015,G3,Forensic Psychiatry,1540,1155,17.11111111111111,12.833333333333334,75
2020,4,S08000015,A101H,E12,GP Other than Obstetrics,736,306,8,3.3260869565217392,41.57608695652174
2021,2,S08000015,S08000015,G3,Forensic Psychiatry,1585,1257,17.417582417582416,13.813186813186814,79.30599369085175
2016,2,S08000015,A111H,A9,Gastroenterology,4,4,0.04395604395604396,0.04395604395604396,100
2016,2,S08000015,A210H,A9,Gastroenterology,121,121,1.3296703296703296,1.3296703296703296,100
2016,2,S08000015,S08000015,A9,Gastroenterology,125,125,1.3736263736263736,1.3736263736263736,100
2016,3,S08000015,A111H,A9,Gastroenterology,3,3,0.03260869565217391,0.03260869565217391,100
2016,3,S08000015,A210H,A9,Gastroenterology,90,90,0.9782608695652174,0.9782608695652174,100
2016,3,S08000015,S08000015,A9,Gastroenterology,93,93,1.0108695652173914,1.0108695652173914,100
2016,4,S08000015,A111H,A9,Gastroenterology,1,1,0.0108695652173913,0.0108695652173913,100
2016,4,S08000015,A210H,A9,Gastroenterology,41,41,0.44565217391304346,0.44565217391304346,100
2016,4,S08000015,S08000015,A9,Gastroenterology,42,42,0.4565217391304347,0.4565217391304347,100
2017,1,S08000015,A210H,A9,Gastroenterology,112,112,1.2444444444444445,1.2444444444444445,100
2017,1,S08000015,S08000015,A9,Gastroenterology,112,112,1.2444444444444445,1.2444444444444445,100
2017,2,S08000015,A210H,A9,Gastroenterology,59,59,0.6483516483516484,0.6483516483516484,100
2017,2,S08000015,S08000015,A9,Gastroenterology,59,59,0.6483516483516484,0.6483516483516484,100
2017,3,S08000015,A210H,A9,Gastroenterology,8,8,0.08695652173913043,0.08695652173913043,100
2017,3,S08000015,S08000015,A9,Gastroenterology,8,8,0.08695652173913043,0.08695652173913043,100
2017,4,S08000015,A210H,A9,Gastroenterology,1,1,0.0108695652173913,0.0108695652173913,100
2017,4,S08000015,S08000015,A9,Gastroenterology,1,1,0.0108695652173913,0.0108695652173913,100
2019,1,S08000015,A111H,A9,Gastroenterology,4,4,0.04444444444444444,0.04444444444444444,100
2019,1,S08000015,S08000015,A9,Gastroenterology,4,4,0.04444444444444444,0.04444444444444444,100
2020,1,S08000015,A111H,A9,Gastroenterology,1,1,0.01098901098901099,0.01098901098901099,100
2020,1,S08000015,S08000015,A9,Gastroenterology,1,1,0.01098901098901099,0.01098901098901099,100
2020,3,S08000015,A111H,A9,Gastroenterology,2,2,0.0217391304347826,0.0217391304347826,100
2020,3,S08000015,S08000015,A9,Gastroenterology,2,2,0.0217391304347826,0.0217391304347826,100
2016,2,S08000015,A111H,A1,General Medicine,20249,19081,222.5164835164835,209.6813186813187,94.23181391673664
2016,2,S08000015,A210H,A1,General Medicine,12358,11846,135.8021978021978,130.17582417582418,95.85693477909048
2016,2,S08000015,S08000015,A1,General Medicine,32607,30927,358.31868131868134,339.85714285714283,94.84773208206826
2016,3,S08000015,A111H,A1,General Medicine,20714,19924,225.15217391304347,216.56521739130432,96.18615429178334
2016,3,S08000015,A210H,A1,General Medicine,12537,11981,136.27173913043478,130.22826086956522,95.56512722341868
2016,3,S08000015,S08000015,A1,General Medicine,33254,31908,361.4565217391304,346.82608695652175,95.95236663258557
2016,4,S08000015,A111H,A1,General Medicine,21914,21324,238.19565217391303,231.7826086956522,97.30765720543944
2016,4,S08000015,A210H,A1,General Medicine,13270,12919,144.2391304347826,140.42391304347825,97.35493594574228
2016,4,S08000015,S08000015,A1,General Medicine,35203,34262,382.64130434782606,372.4130434782609,97.326932363719
2017,1,S08000015,A101H,A1,General Medicine,9,9,0.1,0.1,100
2017,1,S08000015,A111H,A1,General Medicine,23103,22556,256.7,250.62222222222223,97.632342120071
2017,1,S08000015,A210H,A1,General Medicine,13529,13197,150.32222222222222,146.63333333333333,97.54601226993864
2017,1,S08000015,S08000015,A1,General Medicine,36641,35762,407.1222222222222,397.3555555555555,97.60104800633172
2017,2,S08000015,A101H,A1,General Medicine,3,3,0.03296703296703297,0.03296703296703297,100
2017,2,S08000015,A111H,A1,General Medicine,23770,22864,261.2087912087912,251.25274725274724,96.18847286495584
2017,2,S08000015,A210H,A1,General Medicine,14342,13461,157.6043956043956,147.92307692307693,93.85720262167064
2017,2,S08000015,S08000015,A1,General Medicine,38115,36328,418.84615384615387,399.2087912087912,95.31155712973892
2017,3,S08000015,A111H,A1,General Medicine,24331,23179,264.4673913043478,251.94565217391303,95.2652994122724
2017,3,S08000015,A210H,A1,General Medicine,15294,14977,166.2391304347826,162.79347826086956,97.92729174839808
2017,3,S08000015,S08000015,A1,General Medicine,39645,38176,430.92391304347825,414.9565217391304,96.29461470551142
2017,4,S08000015,A111H,A1,General Medicine,24999,24369,271.7282608695652,264.8804347826087,97.47989919596785
2017,4,S08000015,A210H,A1,General Medicine,17589,17261,191.18478260869568,187.6195652173913,98.13519813519814
2017,4,S08000015,S08000015,A1,General Medicine,42605,41647,463.0978260869565,452.6847826086956,97.75143762469196
2018,1,S08000015,A111H,A1,General Medicine,25045,24538,278.27777777777777,272.64444444444445,97.97564384108604
2018,1,S08000015,A210H,A1,General Medicine,18697,18286,207.74444444444444,203.17777777777775,97.80178638284217
2018,1,S08000015,S08000015,A1,General Medicine,43742,42824,486.02222222222224,475.8222222222222,97.901330529011
2018,2,S08000015,A111H,A1,General Medicine,24271,23574,266.7142857142857,259.05494505494505,97.1282600634502
2018,2,S08000015,A210H,A1,General Medicine,15562,15022,171.01098901098902,165.07692307692307,96.53000899627295
2018,2,S08000015,S08000015,A1,General Medicine,39927,38690,438.75824175824175,425.1648351648351,96.9018458687104
2018,3,S08000015,A111H,A1,General Medicine,22569,21765,245.31521739130432,236.57608695652175,96.437591386415
2018,3,S08000015,A210H,A1,General Medicine,15072,14780,163.82608695652175,160.65217391304347,98.06263269639064
2018,3,S08000015,S08000015,A1,General Medicine,37666,36570,409.4130434782609,397.5,97.09021398608824
2018,4,S08000015,A111H,A1,General Medicine,23615,22935,256.6847826086956,249.29347826086956,97.12047427482533
2018,4,S08000015,A210H,A1,General Medicine,15913,15438,172.9673913043478,167.80434782608697,97.01501916671906
2018,4,S08000015,S08000015,A1,General Medicine,39794,38639,432.5434782608696,419.9891304347826,97.0975523948334
2019,1,S08000015,A111H,A1,General Medicine,23629,23096,262.5444444444444,256.6222222222222,97.74429726183926
2019,1,S08000015,A210H,A1,General Medicine,17124,17017,190.26666666666668,189.07777777777775,99.37514599392664
2019,1,S08000015,S08000015,A1,General Medicine,41386,40746,459.8444444444444,452.73333333333335,98.45358333736046
2019,2,S08000015,A111H,A1,General Medicine,21489,21096,236.1428571428571,231.82417582417585,98.1711573363116
2019,2,S08000015,A210H,A1,General Medicine,17120,16994,188.13186813186817,186.74725274725276,99.2640186915888
2019,2,S08000015,S08000015,A1,General Medicine,39018,38499,428.7692307692308,423.0659340659341,98.66984468706752
2019,3,S08000015,A111H,A1,General Medicine,21831,21313,237.29347826086956,231.66304347826087,97.6272273372727
2019,3,S08000015,A210H,A1,General Medicine,18089,17988,196.6195652173913,195.5217391304348,99.4416496213168
2019,3,S08000015,S08000015,A1,General Medicine,40422,39803,439.3695652173913,432.64130434782606,98.4686556825491
2019,4,S08000015,A111H,A1,General Medicine,22866,22457,248.54347826086956,244.09782608695653,98.21131811423074
2019,4,S08000015,A210H,A1,General Medicine,18469,18315,200.75,199.07608695652175,99.1661703394878
2019,4,S08000015,S08000015,A1,General Medicine,41795,41232,454.2934782608696,448.17391304347825,98.6529489173346
2020,1,S08000015,A111H,A1,General Medicine,23708,22325,260.5274725274725,245.3296703296703,94.16652606715031
2020,1,S08000015,A210H,A1,General Medicine,18448,17417,202.72527472527472,191.3956043956044,94.41131830008676
2020,1,S08000015,S08000015,A1,General Medicine,42788,40374,470.1978021978022,443.6703296703297,94.35823127979808
2020,2,S08000015,A111H,A1,General Medicine,19434,15620,213.56043956043956,171.64835164835165,80.37460121436656
2020,1,S08000015,S08000015,T2,Midwifery,226,226,2.4835164835164836,2.4835164835164836,100
2020,2,S08000015,A210H,A1,General Medicine,15449,11948,169.76923076923077,131.2967032967033,77.33833905107127
2020,2,S08000015,S08000015,A1,General Medicine,35800,28485,393.4065934065934,313.02197802197804,79.56703910614526
2020,3,S08000015,A111H,A1,General Medicine,22321,21158,242.6195652173913,229.9782608695652,94.78965996147126
2020,3,S08000015,A210H,A1,General Medicine,15267,14742,165.94565217391303,160.2391304347826,96.56121045392022
2020,3,S08000015,S08000015,A1,General Medicine,38586,36898,419.4130434782609,401.0652173913044,95.62535634686157
