council_area,drug_name,num_deaths,year
Aberdeenshire,Any Prescribable Benzodiazepine,13,2018
Aberdeenshire,Diazepam,12,2018
Aberdeenshire,Any Street Benzodiazepine,7,2018
Aberdeenshire,Etizolam,1,2018
Aberdeenshire,Gabapentin and/or Pregabalin,5,2018
Aberdeenshire,Cocaine,12,2018
Aberdeenshire,Ecstasy,5,2018
Aberdeenshire,Amphetamines,0,2018
Aberdeenshire,Alcohol,3,2018
Angus,All drug-related deaths,13,2018
Angus,Heroin/Morphine,7,2018
Angus,Methadone,4,2018
Angus,"Heroin/morphine, methadone or bupren-orphine",10,2018
Angus,Codeine,2,2018
Angus,Dihydro-codeine,1,2018
Angus,Any opiate or opioid,11,2018
Angus,Any Benzodiazepine,7,2018
Angus,Any Prescribable Benzodiazepine,3,2018
Angus,Diazepam,3,2018
Angus,Any Street Benzodiazepine,5,2018
Angus,Etizolam,5,2018
Angus,Gabapentin and/or Pregabalin,5,2018
Angus,Cocaine,1,2018
Angus,Ecstasy,0,2018
Angus,Amphetamines,0,2018
Angus,Alcohol,0,2018
Argyll and Bute,All drug-related deaths,9,2018
Argyll and Bute,Heroin/Morphine,4,2018
Argyll and Bute,Methadone,2,2018
Argyll and Bute,"Heroin/morphine, methadone or bupren-orphine",6,2018
Argyll and Bute,Codeine,0,2018
Argyll and Bute,Dihydro-codeine,0,2018
Argyll and Bute,Any opiate or opioid,6,2018
Argyll and Bute,Any Benzodiazepine,3,2018
Argyll and Bute,Any Prescribable Benzodiazepine,1,2018
Argyll and Bute,Diazepam,0,2018
Argyll and Bute,Any Street Benzodiazepine,3,2018
Argyll and Bute,Etizolam,3,2018
Argyll and Bute,Gabapentin and/or Pregabalin,1,2018
Argyll and Bute,Cocaine,1,2018
Argyll and Bute,Ecstasy,1,2018
Argyll and Bute,Amphetamines,0,2018
Argyll and Bute,Alcohol,0,2018
City of Edinburgh,All drug-related deaths,95,2018
City of Edinburgh,Heroin/Morphine,35,2018
City of Edinburgh,Methadone,53,2018
City of Edinburgh,"Heroin/morphine, methadone or bupren-orphine",73,2018
City of Edinburgh,Codeine,4,2018
City of Edinburgh,Dihydro-codeine,12,2018
City of Edinburgh,Any opiate or opioid,78,2018
City of Edinburgh,Any Benzodiazepine,62,2018
City of Edinburgh,Any Prescribable Benzodiazepine,39,2018
City of Edinburgh,Diazepam,38,2018
City of Edinburgh,Any Street Benzodiazepine,47,2018
City of Edinburgh,Etizolam,29,2018
City of Edinburgh,Gabapentin and/or Pregabalin,42,2018
City of Edinburgh,Cocaine,33,2018
City of Edinburgh,Ecstasy,4,2018
City of Edinburgh,Amphetamines,6,2018
City of Edinburgh,Alcohol,16,2018
Clackmannanshire,All drug-related deaths,10,2018
Clackmannanshire,Heroin/Morphine,4,2018
Clackmannanshire,Methadone,6,2018
Clackmannanshire,"Heroin/morphine, methadone or bupren-orphine",7,2018
Clackmannanshire,Codeine,0,2018
Clackmannanshire,Dihydro-codeine,0,2018
Clackmannanshire,Any opiate or opioid,8,2018
Clackmannanshire,Any Benzodiazepine,9,2018
Clackmannanshire,Any Prescribable Benzodiazepine,1,2018
Clackmannanshire,Diazepam,1,2018
Clackmannanshire,Any Street Benzodiazepine,9,2018
Clackmannanshire,Etizolam,8,2018
Clackmannanshire,Gabapentin and/or Pregabalin,4,2018
Clackmannanshire,Cocaine,2,2018
Clackmannanshire,Ecstasy,0,2018
Clackmannanshire,Amphetamines,1,2018
Clackmannanshire,Alcohol,1,2018
Dumfries and Galloway,All drug-related deaths,20,2018
Dumfries and Galloway,Heroin/Morphine,13,2018
Dumfries and Galloway,Methadone,13,2018
Dumfries and Galloway,"Heroin/morphine, methadone or bupren-orphine",19,2018
Dumfries and Galloway,Codeine,0,2018
Dumfries and Galloway,Dihydro-codeine,1,2018
Dumfries and Galloway,Any opiate or opioid,19,2018
Dumfries and Galloway,Any Benzodiazepine,16,2018
Dumfries and Galloway,Any Prescribable Benzodiazepine,7,2018
Dumfries and Galloway,Diazepam,6,2018
Dumfries and Galloway,Any Street Benzodiazepine,12,2018
Dumfries and Galloway,Etizolam,5,2018
Dumfries and Galloway,Gabapentin and/or Pregabalin,5,2018
Dumfries and Galloway,Cocaine,1,2018
Dumfries and Galloway,Ecstasy,1,2018
Dumfries and Galloway,Amphetamines,0,2018
Dumfries and Galloway,Alcohol,2,2018
Dundee City,All drug-related deaths,66,2018
Dundee City,Heroin/Morphine,34,2018
Dundee City,Methadone,27,2018
Dundee City,"Heroin/morphine, methadone or bupren-orphine",55,2018
Dundee City,Codeine,2,2018
Dundee City,Dihydro-codeine,4,2018
Dundee City,Any opiate or opioid,58,2018
Dundee City,Any Benzodiazepine,49,2018
Dundee City,Any Prescribable Benzodiazepine,16,2018
Dundee City,Diazepam,11,2018
Dundee City,Any Street Benzodiazepine,45,2018
Dundee City,Etizolam,41,2018
Dundee City,Gabapentin and/or Pregabalin,27,2018
Dundee City,Cocaine,9,2018
Dundee City,Ecstasy,0,2018
Dundee City,Amphetamines,2,2018
Dundee City,Alcohol,7,2018
East Ayrshire,All drug-related deaths,29,2018
East Ayrshire,Heroin/Morphine,19,2018
East Ayrshire,Methadone,14,2018
East Ayrshire,"Heroin/morphine, methadone or bupren-orphine",22,2018
East Ayrshire,Codeine,0,2018
East Ayrshire,Dihydro-codeine,0,2018
East Ayrshire,Any opiate or opioid,26,2018
East Ayrshire,Any Benzodiazepine,21,2018
East Ayrshire,Any Prescribable Benzodiazepine,0,2018
East Ayrshire,Diazepam,0,2018
East Ayrshire,Any Street Benzodiazepine,21,2018
East Ayrshire,Etizolam,21,2018
East Ayrshire,Gabapentin and/or Pregabalin,8,2018
East Ayrshire,Cocaine,4,2018
East Ayrshire,Ecstasy,1,2018
East Ayrshire,Amphetamines,1,2018
East Ayrshire,Alcohol,2,2018
East Dunbartonshire,All drug-related deaths,9,2018
East Dunbartonshire,Heroin/Morphine,4,2018
East Dunbartonshire,Methadone,1,2018
East Dunbartonshire,"Heroin/morphine, methadone or bupren-orphine",5,2018
East Dunbartonshire,Codeine,0,2018
East Dunbartonshire,Dihydro-codeine,1,2018
East Dunbartonshire,Any opiate or opioid,5,2018
East Dunbartonshire,Any Benzodiazepine,4,2018
East Dunbartonshire,Any Prescribable Benzodiazepine,2,2018
East Dunbartonshire,Diazepam,2,2018
East Dunbartonshire,Any Street Benzodiazepine,3,2018
East Dunbartonshire,Etizolam,2,2018
East Dunbartonshire,Gabapentin and/or Pregabalin,1,2018
East Dunbartonshire,Cocaine,3,2018
East Dunbartonshire,Ecstasy,1,2018
East Dunbartonshire,Amphetamines,0,2018
East Dunbartonshire,Alcohol,2,2018
East Lothian,All drug-related deaths,18,2018
East Lothian,Heroin/Morphine,7,2018
East Lothian,Methadone,7,2018
East Lothian,"Heroin/morphine, methadone or bupren-orphine",12,2018
East Lothian,Codeine,4,2018
East Lothian,Dihydro-codeine,5,2018
East Lothian,Any opiate or opioid,16,2018
East Lothian,Any Benzodiazepine,7,2018
East Lothian,Any Prescribable Benzodiazepine,6,2018
East Lothian,Diazepam,5,2018
East Lothian,Any Street Benzodiazepine,3,2018
East Lothian,Etizolam,2,2018
East Lothian,Gabapentin and/or Pregabalin,8,2018
East Lothian,Cocaine,6,2018
East Lothian,Ecstasy,0,2018
East Lothian,Amphetamines,1,2018
East Lothian,Alcohol,4,2018
East Renfrewshire,All drug-related deaths,11,2018
East Renfrewshire,Heroin/Morphine,4,2018
East Renfrewshire,Methadone,2,2018
East Renfrewshire,"Heroin/morphine, methadone or bupren-orphine",8,2018
East Renfrewshire,Codeine,1,2018
East Renfrewshire,Dihydro-codeine,2,2018
East Renfrewshire,Any opiate or opioid,10,2018
East Renfrewshire,Any Benzodiazepine,8,2018
East Renfrewshire,Any Prescribable Benzodiazepine,0,2018
East Renfrewshire,Diazepam,0,2018
East Renfrewshire,Any Street Benzodiazepine,8,2018
East Renfrewshire,Etizolam,8,2018
East Renfrewshire,Gabapentin and/or Pregabalin,1,2018
East Renfrewshire,Cocaine,2,2018
East Renfrewshire,Ecstasy,1,2018
East Renfrewshire,Amphetamines,0,2018
East Renfrewshire,Alcohol,1,2018
Falkirk,All drug-related deaths,43,2018
Falkirk,Heroin/Morphine,24,2018
Falkirk,Methadone,19,2018
Falkirk,"Heroin/morphine, methadone or bupren-orphine",33,2018
Falkirk,Codeine,5,2018
Falkirk,Dihydro-codeine,8,2018
Falkirk,Any opiate or opioid,37,2018
Falkirk,Any Benzodiazepine,29,2018
Falkirk,Any Prescribable Benzodiazepine,7,2018
Falkirk,Diazepam,7,2018
Falkirk,Any Street Benzodiazepine,25,2018
Falkirk,Etizolam,15,2018
Falkirk,Gabapentin and/or Pregabalin,13,2018
Falkirk,Cocaine,5,2018
Falkirk,Ecstasy,0,2018
Falkirk,Amphetamines,2,2018
Falkirk,Alcohol,8,2018
Fife,All drug-related deaths,64,2018
Fife,Heroin/Morphine,29,2018
Fife,Methadone,32,2018
Fife,"Heroin/morphine, methadone or bupren-orphine",48,2018
Fife,Codeine,5,2018
Fife,Dihydro-codeine,6,2018
Fife,Any opiate or opioid,53,2018
Fife,Any Benzodiazepine,39,2018
Fife,Any Prescribable Benzodiazepine,30,2018
Fife,Diazepam,30,2018
Fife,Any Street Benzodiazepine,23,2018
Fife,Etizolam,11,2018
Fife,Gabapentin and/or Pregabalin,33,2018
Fife,Cocaine,16,2018
Fife,Ecstasy,3,2018
Fife,Amphetamines,9,2018
Fife,Alcohol,8,2018
Glasgow City,All drug-related deaths,280,2018
Glasgow City,Heroin/Morphine,133,2018
Glasgow City,Methadone,133,2018
Glasgow City,"Heroin/morphine, methadone or bupren-orphine",220,2018
Glasgow City,Codeine,13,2018
Glasgow City,Dihydro-codeine,25,2018
Glasgow City,Any opiate or opioid,250,2018
Glasgow City,Any Benzodiazepine,194,2018
Glasgow City,Any Prescribable Benzodiazepine,10,2018
Glasgow City,Diazepam,8,2018
Glasgow City,Any Street Benzodiazepine,191,2018
Glasgow City,Etizolam,185,2018
Glasgow City,Gabapentin and/or Pregabalin,62,2018
Glasgow City,Cocaine,57,2018
Glasgow City,Ecstasy,4,2018
Glasgow City,Amphetamines,5,2018
Glasgow City,Alcohol,31,2018
Highland,All drug-related deaths,36,2018
Highland,Heroin/Morphine,8,2018
Highland,Methadone,17,2018
Highland,"Heroin/morphine, methadone or bupren-orphine",25,2018
Highland,Codeine,0,2018
Highland,Dihydro-codeine,6,2018
Highland,Any opiate or opioid,31,2018
Highland,Any Benzodiazepine,26,2018
Highland,Any Prescribable Benzodiazepine,22,2018
Highland,Diazepam,16,2018
Highland,Any Street Benzodiazepine,11,2018
Highland,Etizolam,2,2018
Highland,Gabapentin and/or Pregabalin,11,2018
Highland,Cocaine,10,2018
Highland,Ecstasy,1,2018
Highland,Amphetamines,3,2018
Highland,Alcohol,4,2018
Inverclyde,All drug-related deaths,24,2018
Inverclyde,Heroin/Morphine,8,2018
Inverclyde,Methadone,13,2018
Inverclyde,"Heroin/morphine, methadone or bupren-orphine",17,2018
Inverclyde,Codeine,2,2018
Inverclyde,Dihydro-codeine,4,2018
Inverclyde,Any opiate or opioid,21,2018
Inverclyde,Any Benzodiazepine,19,2018
Inverclyde,Any Prescribable Benzodiazepine,3,2018
Inverclyde,Diazepam,1,2018
Inverclyde,Any Street Benzodiazepine,17,2018
Inverclyde,Etizolam,13,2018
Inverclyde,Gabapentin and/or Pregabalin,8,2018
Inverclyde,Cocaine,7,2018
Inverclyde,Ecstasy,0,2018
Inverclyde,Amphetamines,1,2018
Inverclyde,Alcohol,3,2018
Midlothian,All drug-related deaths,14,2018
Midlothian,Heroin/Morphine,5,2018
Midlothian,Methadone,8,2018
Midlothian,"Heroin/morphine, methadone or bupren-orphine",10,2018
Midlothian,Codeine,0,2018
Midlothian,Dihydro-codeine,3,2018
Midlothian,Any opiate or opioid,12,2018
Midlothian,Any Benzodiazepine,9,2018
Midlothian,Any Prescribable Benzodiazepine,4,2018
Midlothian,Diazepam,4,2018
Midlothian,Any Street Benzodiazepine,7,2018
Midlothian,Etizolam,5,2018
Midlothian,Gabapentin and/or Pregabalin,7,2018
Midlothian,Cocaine,3,2018
Midlothian,Ecstasy,0,2018
Midlothian,Amphetamines,0,2018
Midlothian,Alcohol,1,2018
Moray,All drug-related deaths,17,2018
Moray,Heroin/Morphine,6,2018
Moray,Methadone,8,2018
Moray,"Heroin/morphine, methadone or bupren-orphine",12,2018
Moray,Codeine,1,2018
Moray,Dihydro-codeine,2,2018
Moray,Any opiate or opioid,15,2018
Moray,Any Benzodiazepine,10,2018
Moray,Any Prescribable Benzodiazepine,8,2018
Moray,Diazepam,7,2018
Moray,Any Street Benzodiazepine,6,2018
Moray,Etizolam,2,2018
Moray,Gabapentin and/or Pregabalin,6,2018
Moray,Cocaine,1,2018
Moray,Ecstasy,1,2018
Moray,Amphetamines,2,2018
Moray,Alcohol,1,2018
Eilean Siar,All drug-related deaths,2,2018
Eilean Siar,Heroin/Morphine,0,2018
Eilean Siar,Methadone,0,2018
Eilean Siar,"Heroin/morphine, methadone or bupren-orphine",0,2018
Eilean Siar,Codeine,1,2018
Eilean Siar,Dihydro-codeine,0,2018
Eilean Siar,Any opiate or opioid,1,2018
Eilean Siar,Any Benzodiazepine,1,2018
Eilean Siar,Any Prescribable Benzodiazepine,1,2018
Eilean Siar,Diazepam,1,2018
Eilean Siar,Any Street Benzodiazepine,0,2018
Eilean Siar,Etizolam,0,2018
Eilean Siar,Gabapentin and/or Pregabalin,1,2018
Eilean Siar,Cocaine,0,2018
Eilean Siar,Ecstasy,1,2018
Eilean Siar,Amphetamines,0,2018
Eilean Siar,Alcohol,0,2018
North Ayrshire,All drug-related deaths,38,2018
North Ayrshire,Heroin/Morphine,15,2018
North Ayrshire,Methadone,29,2018
North Ayrshire,"Heroin/morphine, methadone or bupren-orphine",33,2018
North Ayrshire,Codeine,0,2018
North Ayrshire,Dihydro-codeine,1,2018
North Ayrshire,Any opiate or opioid,33,2018
North Ayrshire,Any Benzodiazepine,28,2018
North Ayrshire,Any Prescribable Benzodiazepine,0,2018
North Ayrshire,Diazepam,0,2018
North Ayrshire,Any Street Benzodiazepine,28,2018
North Ayrshire,Etizolam,26,2018
North Ayrshire,Gabapentin and/or Pregabalin,14,2018
North Ayrshire,Cocaine,3,2018
North Ayrshire,Ecstasy,1,2018
North Ayrshire,Amphetamines,2,2018
North Ayrshire,Alcohol,5,2018
North Lanarkshire,All drug-related deaths,72,2018
North Lanarkshire,Heroin/Morphine,35,2018
North Lanarkshire,Methadone,27,2018
North Lanarkshire,"Heroin/morphine, methadone or bupren-orphine",49,2018
North Lanarkshire,Codeine,1,2018
North Lanarkshire,Dihydro-codeine,12,2018
North Lanarkshire,Any opiate or opioid,58,2018
North Lanarkshire,Any Benzodiazepine,50,2018
North Lanarkshire,Any Prescribable Benzodiazepine,3,2018
North Lanarkshire,Diazepam,2,2018
North Lanarkshire,Any Street Benzodiazepine,49,2018
North Lanarkshire,Etizolam,48,2018
North Lanarkshire,Gabapentin and/or Pregabalin,17,2018
North Lanarkshire,Cocaine,20,2018
North Lanarkshire,Ecstasy,1,2018
North Lanarkshire,Amphetamines,1,2018
North Lanarkshire,Alcohol,13,2018
Orkney Islands,All drug-related deaths,3,2018
Orkney Islands,Heroin/Morphine,1,2018
Orkney Islands,Methadone,0,2018
Orkney Islands,"Heroin/morphine, methadone or bupren-orphine",1,2018
Orkney Islands,Codeine,0,2018
Orkney Islands,Dihydro-codeine,2,2018
Orkney Islands,Any opiate or opioid,2,2018
Orkney Islands,Any Benzodiazepine,0,2018
Orkney Islands,Any Prescribable Benzodiazepine,0,2018
Orkney Islands,Diazepam,0,2018
Orkney Islands,Any Street Benzodiazepine,0,2018
Orkney Islands,Etizolam,0,2018
Orkney Islands,Gabapentin and/or Pregabalin,0,2018
Orkney Islands,Cocaine,0,2018
Orkney Islands,Ecstasy,1,2018
Orkney Islands,Amphetamines,0,2018
Orkney Islands,Alcohol,0,2018
Perth and Kinross,All drug-related deaths,30,2018
Perth and Kinross,Heroin/Morphine,12,2018
Perth and Kinross,Methadone,9,2018
Perth and Kinross,"Heroin/morphine, methadone or bupren-orphine",20,2018
Perth and Kinross,Codeine,1,2018
Perth and Kinross,Dihydro-codeine,4,2018
Perth and Kinross,Any opiate or opioid,25,2018
Perth and Kinross,Any Benzodiazepine,16,2018
Perth and Kinross,Any Prescribable Benzodiazepine,9,2018
Perth and Kinross,Diazepam,9,2018
Perth and Kinross,Any Street Benzodiazepine,8,2018
Perth and Kinross,Etizolam,5,2018
Perth and Kinross,Gabapentin and/or Pregabalin,10,2018
Perth and Kinross,Cocaine,7,2018
Perth and Kinross,Ecstasy,1,2018
Perth and Kinross,Amphetamines,0,2018
Perth and Kinross,Alcohol,4,2018
Renfrewshire,All drug-related deaths,50,2018
Renfrewshire,Heroin/Morphine,21,2018
Renfrewshire,Methadone,27,2018
Renfrewshire,"Heroin/morphine, methadone or bupren-orphine",43,2018
Renfrewshire,Codeine,0,2018
Renfrewshire,Dihydro-codeine,5,2018
Renfrewshire,Any opiate or opioid,46,2018
Renfrewshire,Any Benzodiazepine,34,2018
Renfrewshire,Any Prescribable Benzodiazepine,3,2018
Renfrewshire,Diazepam,1,2018
Renfrewshire,Any Street Benzodiazepine,34,2018
Renfrewshire,Etizolam,34,2018
Renfrewshire,Gabapentin and/or Pregabalin,13,2018
Renfrewshire,Cocaine,8,2018
Renfrewshire,Ecstasy,0,2018
Renfrewshire,Amphetamines,3,2018
Renfrewshire,Alcohol,6,2018
Scottish Borders,All drug-related deaths,22,2018
Scottish Borders,Heroin/Morphine,10,2018
Scottish Borders,Methadone,9,2018
Scottish Borders,"Heroin/morphine, methadone or bupren-orphine",16,2018
Scottish Borders,Codeine,0,2018
Scottish Borders,Dihydro-codeine,5,2018
Scottish Borders,Any opiate or opioid,20,2018
Scottish Borders,Any Benzodiazepine,15,2018
Scottish Borders,Any Prescribable Benzodiazepine,8,2018
Scottish Borders,Diazepam,8,2018
Scottish Borders,Any Street Benzodiazepine,8,2018
Scottish Borders,Etizolam,4,2018
Scottish Borders,Gabapentin and/or Pregabalin,10,2018
Scottish Borders,Cocaine,6,2018
Scottish Borders,Ecstasy,2,2018
Scottish Borders,Amphetamines,2,2018
Scottish Borders,Alcohol,5,2018
Shetland Islands,All drug-related deaths,0,2018
Shetland Islands,Heroin/Morphine,0,2018
Shetland Islands,Methadone,0,2018
Shetland Islands,"Heroin/morphine, methadone or bupren-orphine",0,2018
Shetland Islands,Codeine,0,2018
Shetland Islands,Dihydro-codeine,0,2018
Shetland Islands,Any opiate or opioid,0,2018
Shetland Islands,Any Benzodiazepine,0,2018
Shetland Islands,Any Prescribable Benzodiazepine,0,2018
Shetland Islands,Diazepam,0,2018
Shetland Islands,Any Street Benzodiazepine,0,2018
Shetland Islands,Etizolam,0,2018
Shetland Islands,Gabapentin and/or Pregabalin,0,2018
Shetland Islands,Cocaine,0,2018
Shetland Islands,Ecstasy,0,2018
Shetland Islands,Amphetamines,0,2018
Shetland Islands,Alcohol,0,2018
South Ayrshire,All drug-related deaths,15,2018
South Ayrshire,Heroin/Morphine,12,2018
South Ayrshire,Methadone,12,2018
South Ayrshire,"Heroin/morphine, methadone or bupren-orphine",14,2018
South Ayrshire,Codeine,1,2018
South Ayrshire,Dihydro-codeine,3,2018
South Ayrshire,Any opiate or opioid,14,2018
South Ayrshire,Any Benzodiazepine,12,2018
South Ayrshire,Any Prescribable Benzodiazepine,0,2018
South Ayrshire,Diazepam,0,2018
South Ayrshire,Any Street Benzodiazepine,12,2018
South Ayrshire,Etizolam,11,2018
South Ayrshire,Gabapentin and/or Pregabalin,3,2018
South Ayrshire,Cocaine,1,2018
South Ayrshire,Ecstasy,0,2018
South Ayrshire,Amphetamines,1,2018
South Ayrshire,Alcohol,1,2018
South Lanarkshire,All drug-related deaths,58,2018
South Lanarkshire,Heroin/Morphine,24,2018
South Lanarkshire,Methadone,25,2018
South Lanarkshire,"Heroin/morphine, methadone or bupren-orphine",36,2018
South Lanarkshire,Codeine,6,2018
South Lanarkshire,Dihydro-codeine,7,2018
South Lanarkshire,Any opiate or opioid,46,2018
South Lanarkshire,Any Benzodiazepine,37,2018
South Lanarkshire,Any Prescribable Benzodiazepine,3,2018
South Lanarkshire,Diazepam,3,2018
South Lanarkshire,Any Street Benzodiazepine,37,2018
South Lanarkshire,Etizolam,32,2018
South Lanarkshire,Gabapentin and/or Pregabalin,14,2018
South Lanarkshire,Cocaine,8,2018
South Lanarkshire,Ecstasy,3,2018
South Lanarkshire,Amphetamines,4,2018
South Lanarkshire,Alcohol,12,2018
Stirling,All drug-related deaths,19,2018
Stirling,Heroin/Morphine,12,2018
Stirling,Methadone,8,2018
Stirling,"Heroin/morphine, methadone or bupren-orphine",14,2018
Stirling,Codeine,2,2018
Stirling,Dihydro-codeine,1,2018
Stirling,Any opiate or opioid,18,2018
Stirling,Any Benzodiazepine,14,2018
Stirling,Any Prescribable Benzodiazepine,5,2018
Stirling,Diazepam,5,2018
Stirling,Any Street Benzodiazepine,12,2018
Stirling,Etizolam,10,2018
Stirling,Gabapentin and/or Pregabalin,4,2018
Stirling,Cocaine,6,2018
Stirling,Ecstasy,0,2018
Stirling,Amphetamines,0,2018
Stirling,Alcohol,5,2018
West Dunbartonshire,All drug-related deaths,20,2018
West Dunbartonshire,Heroin/Morphine,11,2018
West Dunbartonshire,Methadone,5,2018
West Dunbartonshire,"Heroin/morphine, methadone or bupren-orphine",15,2018
West Dunbartonshire,Codeine,1,2018
West Dunbartonshire,Dihydro-codeine,0,2018
West Dunbartonshire,Any opiate or opioid,16,2018
West Dunbartonshire,Any Benzodiazepine,12,2018
West Dunbartonshire,Any Prescribable Benzodiazepine,1,2018
West Dunbartonshire,Diazepam,1,2018
West Dunbartonshire,Any Street Benzodiazepine,12,2018
West Dunbartonshire,Etizolam,11,2018
West Dunbartonshire,Gabapentin and/or Pregabalin,6,2018
West Dunbartonshire,Cocaine,7,2018
West Dunbartonshire,Ecstasy,0,2018
West Dunbartonshire,Amphetamines,0,2018
West Dunbartonshire,Alcohol,4,2018
West Lothian,All drug-related deaths,25,2018
West Lothian,Heroin/Morphine,9,2018
West Lothian,Methadone,8,2018
West Lothian,"Heroin/morphine, methadone or bupren-orphine",18,2018
West Lothian,Codeine,1,2018
West Lothian,Dihydro-codeine,2,2018
West Lothian,Any opiate or opioid,22,2018
West Lothian,Any Benzodiazepine,16,2018
West Lothian,Any Prescribable Benzodiazepine,9,2018
West Lothian,Diazepam,9,2018
West Lothian,Any Street Benzodiazepine,12,2018
West Lothian,Etizolam,6,2018
West Lothian,Gabapentin and/or Pregabalin,10,2018
West Lothian,Cocaine,9,2018
West Lothian,Ecstasy,1,2018
West Lothian,Amphetamines,0,2018
West Lothian,Alcohol,4,2018
Scotland,All drug-related deaths,1264,2019
Scotland,Heroin/Morphine,645,2019
Scotland,Methadone,560,2019
Scotland,"Heroin/morphine, methadone or bupren-orphine",959,2019
Scotland,Codeine,55,2019
Scotland,Dihydro-codeine,116,2019
Scotland,Any opiate or opioid,1092,2019
Scotland,Any Benzodiazepine,888,2019
Scotland,Any Prescribable Benzodiazepine,195,2019
Scotland,Diazepam,179,2019
Scotland,Any Street Benzodiazepine,814,2019
Scotland,Etizolam,752,2019
Scotland,Gabapentin and/or Pregabalin,438,2019
Scotland,Cocaine,365,2019
Scotland,Ecstasy,25,2019
Scotland,Amphetamines,51,2019
Scotland,Alcohol,137,2019
Aberdeen City,All drug-related deaths,44,2019
Aberdeen City,Heroin/Morphine,24,2019
Aberdeen City,Methadone,20,2019
Aberdeen City,"Heroin/morphine, methadone or bupren-orphine",32,2019
Aberdeen City,Codeine,4,2019
Aberdeen City,Dihydro-codeine,7,2019
Aberdeen City,Any opiate or opioid,38,2019
Aberdeen City,Any Benzodiazepine,27,2019
Aberdeen City,Any Prescribable Benzodiazepine,24,2019
Aberdeen City,Diazepam,24,2019
Aberdeen City,Any Street Benzodiazepine,10,2019
Aberdeen City,Etizolam,1,2019
Aberdeen City,Gabapentin and/or Pregabalin,17,2019
Aberdeen City,Cocaine,28,2019
Aberdeen City,Ecstasy,0,2019
Aberdeen City,Amphetamines,0,2019
Aberdeen City,Alcohol,10,2019
Aberdeenshire,All drug-related deaths,26,2019
Aberdeenshire,Heroin/Morphine,15,2019
Aberdeenshire,Methadone,9,2019
Aberdeenshire,"Heroin/morphine, methadone or bupren-orphine",19,2019
Aberdeenshire,Codeine,0,2019
Aberdeenshire,Dihydro-codeine,4,2019
Aberdeenshire,Any opiate or opioid,21,2019
Aberdeenshire,Any Benzodiazepine,9,2019
Aberdeenshire,Any Prescribable Benzodiazepine,8,2019
Aberdeenshire,Diazepam,8,2019
Aberdeenshire,Any Street Benzodiazepine,2,2019
Aberdeenshire,Etizolam,1,2019
Aberdeenshire,Gabapentin and/or Pregabalin,4,2019
Aberdeenshire,Cocaine,13,2019
Aberdeenshire,Ecstasy,1,2019
Aberdeenshire,Amphetamines,1,2019
Aberdeenshire,Alcohol,6,2019
Angus,All drug-related deaths,21,2019
Angus,Heroin/Morphine,13,2019
Angus,Methadone,11,2019
Angus,"Heroin/morphine, methadone or bupren-orphine",19,2019
Angus,Codeine,1,2019
Angus,Dihydro-codeine,1,2019
Angus,Any opiate or opioid,19,2019
Angus,Any Benzodiazepine,19,2019
Angus,Any Prescribable Benzodiazepine,8,2019
Angus,Diazepam,7,2019
Angus,Any Street Benzodiazepine,18,2019
Angus,Etizolam,14,2019
Angus,Gabapentin and/or Pregabalin,8,2019
Angus,Cocaine,4,2019
Angus,Ecstasy,0,2019
Angus,Amphetamines,0,2019
Angus,Alcohol,4,2019
Argyll and Bute,All drug-related deaths,13,2019
Argyll and Bute,Heroin/Morphine,9,2019
Argyll and Bute,Methadone,7,2019
Argyll and Bute,"Heroin/morphine, methadone or bupren-orphine",11,2019
Argyll and Bute,Codeine,0,2019
Argyll and Bute,Dihydro-codeine,1,2019
Argyll and Bute,Any opiate or opioid,13,2019
Argyll and Bute,Any Benzodiazepine,8,2019
Argyll and Bute,Any Prescribable Benzodiazepine,2,2019
Argyll and Bute,Diazepam,2,2019
Argyll and Bute,Any Street Benzodiazepine,8,2019
Argyll and Bute,Etizolam,7,2019
Argyll and Bute,Gabapentin and/or Pregabalin,7,2019
Argyll and Bute,Cocaine,4,2019
Argyll and Bute,Ecstasy,0,2019
Argyll and Bute,Amphetamines,0,2019
Argyll and Bute,Alcohol,0,2019
City of Edinburgh,All drug-related deaths,96,2019
City of Edinburgh,Heroin/Morphine,41,2019
City of Edinburgh,Methadone,48,2019
City of Edinburgh,"Heroin/morphine, methadone or bupren-orphine",68,2019
City of Edinburgh,Codeine,7,2019
City of Edinburgh,Dihydro-codeine,10,2019
City of Edinburgh,Any opiate or opioid,78,2019
City of Edinburgh,Any Benzodiazepine,66,2019
City of Edinburgh,Any Prescribable Benzodiazepine,39,2019
City of Edinburgh,Diazepam,38,2019
City of Edinburgh,Any Street Benzodiazepine,54,2019
City of Edinburgh,Etizolam,46,2019
City of Edinburgh,Gabapentin and/or Pregabalin,46,2019
City of Edinburgh,Cocaine,45,2019
City of Edinburgh,Ecstasy,1,2019
City of Edinburgh,Amphetamines,4,2019
City of Edinburgh,Alcohol,15,2019
Clackmannanshire,All drug-related deaths,15,2019
Clackmannanshire,Heroin/Morphine,7,2019
Clackmannanshire,Methadone,10,2019
Clackmannanshire,"Heroin/morphine, methadone or bupren-orphine",12,2019
Clackmannanshire,Codeine,0,2019
Clackmannanshire,Dihydro-codeine,0,2019
Clackmannanshire,Any opiate or opioid,13,2019
Clackmannanshire,Any Benzodiazepine,11,2019
Clackmannanshire,Any Prescribable Benzodiazepine,4,2019
